연번,호선,고유역번호(외부역코드),역명,수송연월,환승유입인원수
2097,4,417,길음,2022-08,292872
2098,4,418,성신여대입구,2022-08,273368
2099,4,419,한성대입구,2022-08,209585
2100,4,420,혜화,2022-08,639305
2101,4,421,동대문(4),2022-08,294717
2102,4,422,동대문역사문화공원(4),2022-08,126404
2103,4,423,충무로(4),2022-08,352927
2104,4,424,명동,2022-08,398411
2105,4,425,회현,2022-08,431573
2106,4,426,서울역(4),2022-08,317301
2107,4,427,숙대입구,2022-08,200910
2108,4,428,삼각지(4),2022-08,87423
2109,4,429,신용산,2022-08,309121
2110,4,430,이촌,2022-08,209439
2111,4,431,동작,2022-08,29406
2112,4,432,이수(총신대입구),2022-08,410668
2113,4,433,사당(4),2022-08,314152
2114,4,434,남태령,2022-08,22858
2115,5,2511,방화,2022-08,82620
2116,5,2512,개화산,2022-08,68023
2117,5,2513,김포공항(5),2022-08,88159
2118,5,2514,송정,2022-08,57700
2119,5,2515,마곡,2022-08,119319
2120,5,2516,발산,2022-08,247708
2121,5,2517,우장산,2022-08,172831
2122,5,2518,화곡,2022-08,329444
2123,5,2519,까치산(5),2022-08,412107
2124,5,2520,신정,2022-08,139500
2125,5,2521,목동,2022-08,236562
2126,5,2522,오목교,2022-08,324390
2127,5,2523,양평(5),2022-08,89498
2128,5,2524,영등포구청(5),2022-08,23116
2129,5,2525,영등포시장,2022-08,123111
2130,5,2526,신길(5),2022-08,50065
2131,5,2527,여의도(5),2022-08,405758
2132,5,2528,여의나루,2022-08,254931
2133,5,2529,마포,2022-08,230277
2134,5,2530,공덕(5),2022-08,184000
2135,5,2531,애오개,2022-08,97741
2136,5,2532,충정로(5),2022-08,51112
2137,5,2533,서대문,2022-08,266567
2138,5,2534,광화문,2022-08,452863
2139,5,2535,종로3가(5),2022-08,147379
2140,5,2536,을지로4가(5),2022-08,40439
2141,5,2537,동대문역사문화공원(5),2022-08,37641
2142,5,2538,청구(5),2022-08,40262
2143,5,2539,신금호,2022-08,98578
2144,5,2540,행당,2022-08,109912
2145,5,2541,왕십리(5),2022-08,27477
2146,5,2542,마장,2022-08,69481
2147,5,2543,답십리,2022-08,236534
2148,5,2544,장한평,2022-08,315770
2149,5,2545,군자(5),2022-08,140043
2150,5,2546,아차산,2022-08,209994
2151,5,2547,광나루,2022-08,166004
2152,5,2548,천호(5),2022-08,208334
2153,5,2549,강동,2022-08,284464
2154,5,2550,길동,2022-08,113323
2155,5,2551,굽은다리,2022-08,123739
2156,5,2552,명일,2022-08,110648
2157,5,2553,고덕,2022-08,115220
2158,5,2554,상일동,2022-08,190976
2159,5,2555,둔촌동,2022-08,125211
2160,5,2556,올림픽공원(5),2022-08,60253
2161,5,2557,방이,2022-08,100541
2162,5,2558,오금(5),2022-08,33659
2163,5,2559,개롱,2022-08,92665
2164,5,2560,거여,2022-08,148071
2165,5,2561,마천,2022-08,110490
2166,5,2562,강일,2022-08,57595
2167,5,2563,미사,2022-08,204577
2168,5,2564,하남풍산,2022-08,44071
2169,5,2565,하남시청,2022-08,69484
2170,5,2566,하남검단산,2022-08,59629
2171,6,2611,응암,2022-08,282604
2172,6,2612,역촌,2022-08,65922
2173,6,2613,불광(6),2022-08,48118
2174,6,2614,독바위,2022-08,44246
2175,6,2616,구산,2022-08,97177
2176,6,2617,새절,2022-08,185404
2177,6,2618,증산,2022-08,157509
2178,6,2619,디지털미디어시티(6),2022-08,237616
2179,6,2620,월드컵경기장,2022-08,69798
2180,6,2621,마포구청,2022-08,195214
2181,6,2622,망원,2022-08,252487
2182,6,2623,합정(6),2022-08,114917
2183,6,2624,상수,2022-08,184969
2184,6,2625,광흥창,2022-08,120804
2185,6,2626,대흥,2022-08,126259
2186,6,2627,공덕(6),2022-08,227928
2187,6,2628,효창공원앞,2022-08,98158
2188,6,2629,삼각지(6),2022-08,70075
2189,6,2630,녹사평,2022-08,90327
2190,6,2631,이태원,2022-08,272279
2191,6,2632,한강진,2022-08,167281
2192,6,2633,버티고개,2022-08,37534
2193,6,2634,약수(6),2022-08,52459
2194,6,2635,청구(6),2022-08,41984
2195,6,2636,신당(6),2022-08,108183
2196,6,2637,동묘앞(6),2022-08,132277
2197,6,2638,창신,2022-08,53246
2198,6,2639,보문,2022-08,104655
2199,6,2640,안암,2022-08,192599
2200,6,2641,고려대,2022-08,136761
2201,6,2642,월곡,2022-08,203893
2202,6,2643,상월곡,2022-08,102833
2203,6,2644,돌곶이,2022-08,158501
2204,6,2645,석계(6),2022-08,233504
2205,6,2646,태릉입구(6),2022-08,83009
2206,6,2647,화랑대,2022-08,164247
2207,6,2648,봉화산,2022-08,154575
2208,7,2711,장암,2022-08,15485
2209,7,2712,도봉산(7),2022-08,140321
2210,7,2713,수락산,2022-08,185908
2211,7,2714,마들,2022-08,186580
2212,7,2715,노원(7),2022-08,229234
2213,7,2716,중계,2022-08,194057
2214,7,2717,하계,2022-08,244307
2215,7,2718,공릉,2022-08,168139
2216,7,2719,태릉입구(7),2022-08,88526
2217,7,2720,먹골,2022-08,143147
2218,7,2721,중화,2022-08,134884
2219,7,2722,상봉(7),2022-08,222214
2220,7,2723,면목,2022-08,217177
2221,7,2724,사가정,2022-08,230937
2222,7,2725,용마산,2022-08,90179
2223,7,2726,중곡,2022-08,160564
2224,7,2727,군자(7),2022-08,133142
2225,7,2728,어린이대공원,2022-08,208229
2226,7,2729,건대입구(7),2022-08,145666
2227,7,2730,뚝섬유원지,2022-08,132705
2228,7,2731,청담,2022-08,254739
2229,7,2732,강남구청,2022-08,203580
2230,7,2733,학동,2022-08,329859
2231,7,2734,논현,2022-08,211871
2232,7,2735,반포,2022-08,64498
2233,7,2736,고속터미널(7),2022-08,166611
2234,7,2737,내방,2022-08,194582
2235,7,2738,이수(7),2022-08,209073
2236,7,2739,남성,2022-08,150332
2237,7,2740,숭실대입구,2022-08,151148
2238,7,2741,상도,2022-08,132591
2239,7,2742,장승배기,2022-08,109042
2240,7,2743,신대방삼거리,2022-08,187419
2241,7,2744,보라매,2022-08,91253
2242,7,2745,신풍,2022-08,156998
2243,7,2746,대림(7),2022-08,111685
2244,7,2747,남구로,2022-08,250284
2245,7,2748,가산디지털단지(7),2022-08,726788
2246,7,2749,철산,2022-08,366421
2247,7,2750,광명사거리,2022-08,340033
2248,7,2751,천왕,2022-08,148499
2249,7,2752,온수(7),2022-08,117868
2250,8,2811,암사,2022-08,303992
2251,8,2812,천호(8),2022-08,228093
2252,8,2813,강동구청,2022-08,186954
2253,8,2814,몽촌토성,2022-08,109997
2254,8,2815,잠실(8),2022-08,231558
2255,8,2816,석촌(8),2022-08,148715
2256,8,2817,송파,2022-08,151271
2257,8,2818,가락시장(8),2022-08,116285
2258,8,2819,문정,2022-08,410829
2259,8,2820,장지,2022-08,295371
2260,8,2821,복정(8),2022-08,166827
2261,8,2822,산성,2022-08,85839
2262,8,2823,남한산성입구,2022-08,201637
2263,8,2824,단대오거리,2022-08,166113
2264,8,2825,신흥,2022-08,71087
2265,8,2826,수진,2022-08,73968
2266,8,2827,모란(8),2022-08,18383
2267,8,2828,남위례,2022-08,91354
2268,9,4126,언주,2022-08,240719
2269,9,4127,선정릉,2022-08,234810
2270,9,4128,삼성중앙,2022-08,162061
2271,9,4129,봉은사,2022-08,435992
2272,9,4130,종합운동장(9),2022-08,106344
2273,9,4131,삼전,2022-08,138018
2274,9,4132,석촌고분,2022-08,131635
2275,9,4133,석촌(9),2022-08,160860
2276,9,4134,송파나루,2022-08,116670
2277,9,4135,한성백제,2022-08,44624
2278,9,4136,올림픽공원(9),2022-08,176318
2279,9,4137,둔촌오륜,2022-08,18439
2280,9,4138,중앙보훈병원,2022-08,198575
2281,1,150,서울역(1),2022-09,934304
2282,1,151,시청(1),2022-09,515059
2283,1,152,종각,2022-09,796990
2284,1,153,종로3가(1),2022-09,409840
2285,1,154,종로5가,2022-09,514027
2286,1,155,동대문(1),2022-09,199244
2287,1,156,신설동(1),2022-09,233689
2288,1,157,제기동,2022-09,380853
2289,1,158,청량리,2022-09,426010
2290,1,159,동묘앞(1),2022-09,189261
2291,2,201,시청(2),2022-09,307006
2292,2,202,을지로입구,2022-09,592744
2293,2,203,을지로3가(2),2022-09,312124
2294,2,204,을지로4가(2),2022-09,142144
2295,2,205,동대문역사문화공원(2),2022-09,129688
2296,2,206,신당(2),2022-09,182351
2297,2,207,상왕십리,2022-09,187741
2298,2,208,왕십리(2),2022-09,162527
2299,2,209,한양대,2022-09,213023
2300,2,210,뚝섬,2022-09,359496
2301,2,211,성수,2022-09,612628
2302,2,212,건대입구(2),2022-09,379330
2303,2,213,구의,2022-09,255339
2304,2,214,강변,2022-09,340510
2305,2,215,잠실나루,2022-09,167236
2306,2,216,잠실(2),2022-09,754145
2307,2,217,잠실새내,2022-09,245878
2308,2,218,종합운동장(2),2022-09,258854
2309,2,219,삼성,2022-09,623261
2310,2,220,선릉,2022-09,538272
2311,2,221,역삼,2022-09,706409
2312,2,222,강남,2022-09,769570
2313,2,223,교대(2),2022-09,374673
2314,2,224,서초,2022-09,245614
2315,2,225,방배,2022-09,206120
2316,2,226,사당(2),2022-09,414707
2317,2,227,낙성대,2022-09,327356
2318,2,228,서울대입구,2022-09,531288
2319,2,229,봉천,2022-09,251584
2320,2,230,신림,2022-09,647763
2321,2,231,신대방,2022-09,304825
2322,2,232,구로디지털단지,2022-09,736335
2323,2,233,대림(2),2022-09,278459
2324,2,234,신도림,2022-09,709479
2325,2,235,문래,2022-09,319228
2326,2,236,영등포구청(2),2022-09,266310
2327,2,237,당산,2022-09,239164
2328,2,238,합정(2),2022-09,474671
2329,2,239,홍대입구,2022-09,1074884
2330,2,240,신촌,2022-09,556993
2331,2,241,이대,2022-09,260549
2332,2,242,아현,2022-09,125212
2333,2,243,충정로(2),2022-09,113877
2334,2,244,용답,2022-09,31087
2335,2,245,신답,2022-09,9700
2336,2,246,신설동(2),2022-09,50202
2337,2,247,도림천,2022-09,22251
2338,2,248,양천구청,2022-09,110109
2339,2,249,신정네거리,2022-09,165572
2340,2,250,용두,2022-09,19904
2341,3,309,지축,2022-09,90299
2342,3,310,구파발,2022-09,342019
2343,3,311,연신내(3),2022-09,469064
2344,3,312,불광(3),2022-09,237226
2345,3,313,녹번,2022-09,196972
2346,3,314,홍제,2022-09,259581
2347,3,315,무악재,2022-09,59808
2348,3,316,독립문,2022-09,112142
2349,3,317,경복궁,2022-09,453655
2350,3,318,안국,2022-09,427638
2351,3,319,종로3가(3),2022-09,190236
2352,3,320,을지로3가(3),2022-09,114969
2353,3,322,동대입구,2022-09,238311
2354,3,323,약수(3),2022-09,168993
2355,3,324,금호,2022-09,110797
2356,3,325,옥수,2022-09,149856
2357,3,326,압구정,2022-09,621819
2358,3,327,신사,2022-09,558252
2359,3,328,잠원,2022-09,75310
2360,3,329,고속터미널(3),2022-09,736144
2361,3,330,교대(3),2022-09,142704
2362,3,331,남부터미널,2022-09,571902
2363,3,332,양재,2022-09,689115
2364,3,333,매봉,2022-09,211994
2365,3,334,도곡,2022-09,80481
2366,3,335,대치,2022-09,172820
2367,3,336,학여울,2022-09,37387
2368,3,337,대청,2022-09,137238
2369,3,338,일원,2022-09,159706
2370,3,339,수서,2022-09,265432
2371,3,340,가락시장(3),2022-09,113115
2372,3,341,경찰병원,2022-09,122994
2373,3,342,오금(3),2022-09,65186
2374,4,409,당고개,2022-09,108822
2375,4,410,상계,2022-09,252543
2376,4,411,노원(4),2022-09,229519
2377,4,412,창동,2022-09,436657
2378,4,413,쌍문,2022-09,397209
2379,4,414,수유,2022-09,518921
2380,4,415,미아,2022-09,212578
2381,4,416,미아사거리,2022-09,381701
2382,4,417,길음,2022-09,340164
2383,4,418,성신여대입구,2022-09,308707
2384,4,419,한성대입구,2022-09,247834
2385,4,420,혜화,2022-09,660505
2386,4,421,동대문(4),2022-09,299708
2387,4,422,동대문역사문화공원(4),2022-09,126865
2388,4,423,충무로(4),2022-09,417188
2389,4,424,명동,2022-09,452352
2390,4,425,회현,2022-09,451251
2391,4,426,서울역(4),2022-09,316896
2392,4,427,숙대입구,2022-09,232388
2393,4,428,삼각지(4),2022-09,89579
2394,4,429,신용산,2022-09,294434
2395,4,430,이촌,2022-09,167295
2396,4,431,동작,2022-09,33828
2397,4,432,이수(총신대입구),2022-09,421467
2398,4,433,사당(4),2022-09,338397
2399,4,434,남태령,2022-09,21811
2400,5,2511,방화,2022-09,83512
2401,5,2512,개화산,2022-09,68781
2402,5,2513,김포공항(5),2022-09,83335
2403,5,2514,송정,2022-09,59035
2404,5,2515,마곡,2022-09,120091
2405,5,2516,발산,2022-09,252638
2406,5,2517,우장산,2022-09,181579
2407,5,2518,화곡,2022-09,337577
2408,5,2519,까치산(5),2022-09,415344
2409,5,2520,신정,2022-09,143305
2410,5,2521,목동,2022-09,245472
2411,5,2522,오목교,2022-09,329943
2412,5,2523,양평(5),2022-09,88969
2413,5,2524,영등포구청(5),2022-09,23752
2414,5,2525,영등포시장,2022-09,124355
2415,5,2526,신길(5),2022-09,49718
2416,5,2527,여의도(5),2022-09,384016
2417,5,2528,여의나루,2022-09,304616
2418,5,2529,마포,2022-09,225316
2419,5,2530,공덕(5),2022-09,183765
2420,5,2531,애오개,2022-09,97741
2421,5,2532,충정로(5),2022-09,53316
2422,5,2533,서대문,2022-09,277771
2423,5,2534,광화문,2022-09,426754
2424,5,2535,종로3가(5),2022-09,152107
2425,5,2536,을지로4가(5),2022-09,41086
2426,5,2537,동대문역사문화공원(5),2022-09,36424
2427,5,2538,청구(5),2022-09,40211
2428,5,2539,신금호,2022-09,102588
2429,5,2540,행당,2022-09,111321
2430,5,2541,왕십리(5),2022-09,28288
2431,5,2542,마장,2022-09,73402
2432,5,2543,답십리,2022-09,232975
2433,5,2544,장한평,2022-09,317626
2434,5,2545,군자(5),2022-09,142186
2435,5,2546,아차산,2022-09,222763
2436,5,2547,광나루,2022-09,172067
2437,5,2548,천호(5),2022-09,213287
2438,5,2549,강동,2022-09,280655
2439,5,2550,길동,2022-09,113411
2440,5,2551,굽은다리,2022-09,124411
2441,5,2552,명일,2022-09,114309
2442,5,2553,고덕,2022-09,120031
2443,5,2554,상일동,2022-09,194204
2444,5,2555,둔촌동,2022-09,127964
2445,5,2556,올림픽공원(5),2022-09,69654
2446,5,2557,방이,2022-09,103093
2447,5,2558,오금(5),2022-09,34907
2448,5,2559,개롱,2022-09,95825
2449,5,2560,거여,2022-09,152319
2450,5,2561,마천,2022-09,114725
2451,5,2562,강일,2022-09,61848
2452,5,2563,미사,2022-09,207928
2453,5,2564,하남풍산,2022-09,44880
2454,5,2565,하남시청,2022-09,73888
2455,5,2566,하남검단산,2022-09,61806
2456,6,2611,응암,2022-09,286017
2457,6,2612,역촌,2022-09,66386
2458,6,2613,불광(6),2022-09,47947
2459,6,2614,독바위,2022-09,45259
2460,6,2616,구산,2022-09,97833
2461,6,2617,새절,2022-09,194639
2462,6,2618,증산,2022-09,163242
2463,6,2619,디지털미디어시티(6),2022-09,242331
2464,6,2620,월드컵경기장,2022-09,111980
2465,6,2621,마포구청,2022-09,196380
2466,6,2622,망원,2022-09,252754
2467,6,2623,합정(6),2022-09,115245
2468,6,2624,상수,2022-09,198609
2469,6,2625,광흥창,2022-09,117005
2470,6,2626,대흥,2022-09,144593
2471,6,2627,공덕(6),2022-09,227584
2472,6,2628,효창공원앞,2022-09,108733
2473,6,2629,삼각지(6),2022-09,67948
2474,6,2630,녹사평,2022-09,96882
2475,6,2631,이태원,2022-09,291831
2476,6,2632,한강진,2022-09,188180
2477,6,2633,버티고개,2022-09,37451
2478,6,2634,약수(6),2022-09,51344
2479,6,2635,청구(6),2022-09,42830
2480,6,2636,신당(6),2022-09,112688
2481,6,2637,동묘앞(6),2022-09,144281
2482,6,2638,창신,2022-09,57065
2483,6,2639,보문,2022-09,107424
2484,6,2640,안암,2022-09,267278
2485,6,2641,고려대,2022-09,165047
2486,6,2642,월곡,2022-09,225986
2487,6,2643,상월곡,2022-09,117254
2488,6,2644,돌곶이,2022-09,163042
2489,6,2645,석계(6),2022-09,242821
2490,6,2646,태릉입구(6),2022-09,89480
2491,6,2647,화랑대,2022-09,183407
2492,6,2648,봉화산,2022-09,155543
2493,7,2711,장암,2022-09,14769
2494,7,2712,도봉산(7),2022-09,153722
2495,7,2713,수락산,2022-09,186445
2496,7,2714,마들,2022-09,189045
2497,7,2715,노원(7),2022-09,228187
2498,7,2716,중계,2022-09,205240
2499,7,2717,하계,2022-09,249151
2500,7,2718,공릉,2022-09,186687
2501,7,2719,태릉입구(7),2022-09,101210
2502,7,2720,먹골,2022-09,142431
2503,7,2721,중화,2022-09,136302
2504,7,2722,상봉(7),2022-09,220346
2505,7,2723,면목,2022-09,234217
2506,7,2724,사가정,2022-09,238838
2507,7,2725,용마산,2022-09,93765
2508,7,2726,중곡,2022-09,162522
2509,7,2727,군자(7),2022-09,131427
2510,7,2728,어린이대공원,2022-09,293375
2511,7,2729,건대입구(7),2022-09,157057
2512,7,2730,뚝섬유원지,2022-09,173591
2513,7,2731,청담,2022-09,251704
2514,7,2732,강남구청,2022-09,204112
2515,7,2733,학동,2022-09,322568
2516,7,2734,논현,2022-09,204550
2517,7,2735,반포,2022-09,64477
2518,7,2736,고속터미널(7),2022-09,167833
2519,7,2737,내방,2022-09,193970
2520,7,2738,이수(7),2022-09,205757
2521,7,2739,남성,2022-09,156305
2522,7,2740,숭실대입구,2022-09,222556
2523,7,2741,상도,2022-09,156230
2524,7,2742,장승배기,2022-09,108846
2525,7,2743,신대방삼거리,2022-09,188536
2526,7,2744,보라매,2022-09,91685
2527,7,2745,신풍,2022-09,155565
2528,7,2746,대림(7),2022-09,116934
2529,7,2747,남구로,2022-09,248943
2530,7,2748,가산디지털단지(7),2022-09,717099
2531,7,2749,철산,2022-09,381542
2532,7,2750,광명사거리,2022-09,344636
2533,7,2751,천왕,2022-09,153780
2534,7,2752,온수(7),2022-09,132262
2535,8,2811,암사,2022-09,306951
2536,8,2812,천호(8),2022-09,226672
2537,8,2813,강동구청,2022-09,187650
2538,8,2814,몽촌토성,2022-09,117830
2539,8,2815,잠실(8),2022-09,220280
2540,8,2816,석촌(8),2022-09,148651
2541,8,2817,송파,2022-09,150185
2542,8,2818,가락시장(8),2022-09,118612
2543,8,2819,문정,2022-09,400504
2544,8,2820,장지,2022-09,288870
2545,8,2821,복정(8),2022-09,174348
2546,8,2822,산성,2022-09,89645
2547,8,2823,남한산성입구,2022-09,230059
2548,8,2824,단대오거리,2022-09,171266
2549,8,2825,신흥,2022-09,70079
2550,8,2826,수진,2022-09,72600
2551,8,2827,모란(8),2022-09,18615
2552,8,2828,남위례,2022-09,97693
2553,9,4126,언주,2022-09,235672
2554,9,4127,선정릉,2022-09,238964
2555,9,4128,삼성중앙,2022-09,160825
2556,9,4129,봉은사,2022-09,422056
2557,9,4130,종합운동장(9),2022-09,104043
2558,9,4131,삼전,2022-09,135492
2559,9,4132,석촌고분,2022-09,129521
2560,9,4133,석촌(9),2022-09,167361
2561,9,4134,송파나루,2022-09,112314
2562,9,4135,한성백제,2022-09,47460
2563,9,4136,올림픽공원(9),2022-09,220189
2564,9,4137,둔촌오륜,2022-09,18359
2565,9,4138,중앙보훈병원,2022-09,201829
2566,1,150,서울역(1),2022-10,1032564
2567,1,151,시청(1),2022-10,597670
2568,1,152,종각,2022-10,850530
2569,1,153,종로3가(1),2022-10,443559
2570,1,154,종로5가,2022-10,560599
2571,1,155,동대문(1),2022-10,219102
2572,1,156,신설동(1),2022-10,248373
2573,1,157,제기동,2022-10,397063
2574,1,158,청량리,2022-10,444795
2575,1,159,동묘앞(1),2022-10,215056
2576,2,201,시청(2),2022-10,330443
2577,2,202,을지로입구,2022-10,628196
2578,2,203,을지로3가(2),2022-10,322584
2579,2,204,을지로4가(2),2022-10,151185
2580,2,205,동대문역사문화공원(2),2022-10,149955
2581,2,206,신당(2),2022-10,194788
2582,2,207,상왕십리,2022-10,194001
2583,2,208,왕십리(2),2022-10,173099
2584,2,209,한양대,2022-10,213260
2585,2,210,뚝섬,2022-10,374625
2586,2,211,성수,2022-10,642035
2587,2,212,건대입구(2),2022-10,398903
2588,2,213,구의,2022-10,269821
2589,2,214,강변,2022-10,363549
2590,2,215,잠실나루,2022-10,177513
2591,2,216,잠실(2),2022-10,910414
2592,2,217,잠실새내,2022-10,259786
2593,2,218,종합운동장(2),2022-10,231969
2594,2,219,삼성,2022-10,659879
2595,2,220,선릉,2022-10,560895
2596,2,221,역삼,2022-10,721645
2597,2,222,강남,2022-10,796023
2598,2,223,교대(2),2022-10,385276
2599,2,224,서초,2022-10,246467
2600,2,225,방배,2022-10,210544
2601,2,226,사당(2),2022-10,459473
2602,2,227,낙성대,2022-10,345685
2603,2,228,서울대입구,2022-10,558236
2604,2,229,봉천,2022-10,266666
2605,2,230,신림,2022-10,685459
2606,2,231,신대방,2022-10,325147
2607,2,232,구로디지털단지,2022-10,771584
2608,2,233,대림(2),2022-10,295209
2609,2,234,신도림,2022-10,781633
2610,2,235,문래,2022-10,333195
2611,2,236,영등포구청(2),2022-10,278614
2612,2,237,당산,2022-10,257415
2613,2,238,합정(2),2022-10,505841
2614,2,239,홍대입구,2022-10,1196379
2615,2,240,신촌,2022-10,584125
2616,2,241,이대,2022-10,262518
2617,2,242,아현,2022-10,132337
2618,2,243,충정로(2),2022-10,119566
2619,2,244,용답,2022-10,29841
2620,2,245,신답,2022-10,10421
2621,2,246,신설동(2),2022-10,54823
2622,2,247,도림천,2022-10,22801
2623,2,248,양천구청,2022-10,116026
2624,2,249,신정네거리,2022-10,175412
2625,2,250,용두,2022-10,19975
2626,3,309,지축,2022-10,102142
2627,3,310,구파발,2022-10,362838
2628,3,311,연신내(3),2022-10,494008
2629,3,312,불광(3),2022-10,253457
2630,3,313,녹번,2022-10,206356
2631,3,314,홍제,2022-10,277516
2632,3,315,무악재,2022-10,63022
2633,3,316,독립문,2022-10,125018
2634,3,317,경복궁,2022-10,543553
2635,3,318,안국,2022-10,548132
2636,3,319,종로3가(3),2022-10,202204
2637,3,320,을지로3가(3),2022-10,122005
2638,3,322,동대입구,2022-10,251800
2639,3,323,약수(3),2022-10,180801
2640,3,324,금호,2022-10,124071
2641,3,325,옥수,2022-10,156854
2642,3,326,압구정,2022-10,660319
2643,3,327,신사,2022-10,600848
2644,3,328,잠원,2022-10,78668
2645,3,329,고속터미널(3),2022-10,781382
2646,3,330,교대(3),2022-10,145651
2647,3,331,남부터미널,2022-10,606490
2648,3,332,양재,2022-10,723679
2649,3,333,매봉,2022-10,217841
2650,3,334,도곡,2022-10,80325
2651,3,335,대치,2022-10,177191
2652,3,336,학여울,2022-10,47615
2653,3,337,대청,2022-10,145762
2654,3,338,일원,2022-10,168558
2655,3,339,수서,2022-10,288720
2656,3,340,가락시장(3),2022-10,118292
2657,3,341,경찰병원,2022-10,129681
2658,3,342,오금(3),2022-10,70337
2659,4,409,당고개,2022-10,115943
2660,4,410,상계,2022-10,264500
2661,4,411,노원(4),2022-10,243066
2662,4,412,창동,2022-10,457261
2663,4,413,쌍문,2022-10,415485
2664,4,414,수유,2022-10,544191
2665,4,415,미아,2022-10,221720
2666,4,416,미아사거리,2022-10,403411
2667,4,417,길음,2022-10,352334
2668,4,418,성신여대입구,2022-10,321544
2669,4,419,한성대입구,2022-10,257712
2670,4,420,혜화,2022-10,724140
2671,4,421,동대문(4),2022-10,334670
2672,4,422,동대문역사문화공원(4),2022-10,146108
2673,4,423,충무로(4),2022-10,420587
2674,4,424,명동,2022-10,540772
2675,4,425,회현,2022-10,512210
2676,4,426,서울역(4),2022-10,357398
2677,4,427,숙대입구,2022-10,244034
2678,4,428,삼각지(4),2022-10,100773
2679,4,429,신용산,2022-10,320083
2680,4,430,이촌,2022-10,214086
2681,4,431,동작,2022-10,37061
2682,4,432,이수(총신대입구),2022-10,445816
2683,4,433,사당(4),2022-10,372175
2684,4,434,남태령,2022-10,23799
2685,5,2511,방화,2022-10,87748
2686,5,2512,개화산,2022-10,71786
2687,5,2513,김포공항(5),2022-10,91861
2688,5,2514,송정,2022-10,62349
2689,5,2515,마곡,2022-10,122660
2690,5,2516,발산,2022-10,268747
2691,5,2517,우장산,2022-10,189641
2692,5,2518,화곡,2022-10,357312
2693,5,2519,까치산(5),2022-10,441171
2694,5,2520,신정,2022-10,150047
2695,5,2521,목동,2022-10,258381
2696,5,2522,오목교,2022-10,341688
2697,5,2523,양평(5),2022-10,91785
2698,5,2524,영등포구청(5),2022-10,24530
2699,5,2525,영등포시장,2022-10,136366
2700,5,2526,신길(5),2022-10,55310
2701,5,2527,여의도(5),2022-10,412665
2702,5,2528,여의나루,2022-10,367705
2703,5,2529,마포,2022-10,242684
2704,5,2530,공덕(5),2022-10,192411
2705,5,2531,애오개,2022-10,101364
2706,5,2532,충정로(5),2022-10,53150
2707,5,2533,서대문,2022-10,283048
2708,5,2534,광화문,2022-10,473020
2709,5,2535,종로3가(5),2022-10,171197
2710,5,2536,을지로4가(5),2022-10,44024
2711,5,2537,동대문역사문화공원(5),2022-10,37691
2712,5,2538,청구(5),2022-10,41860
2713,5,2539,신금호,2022-10,108624
2714,5,2540,행당,2022-10,117443
2715,5,2541,왕십리(5),2022-10,30340
2716,5,2542,마장,2022-10,77471
2717,5,2543,답십리,2022-10,239990
2718,5,2544,장한평,2022-10,334068
2719,5,2545,군자(5),2022-10,153918
2720,5,2546,아차산,2022-10,243653
2721,5,2547,광나루,2022-10,188237
2722,5,2548,천호(5),2022-10,227031
2723,5,2549,강동,2022-10,301198
2724,5,2550,길동,2022-10,119289
2725,5,2551,굽은다리,2022-10,131192
2726,5,2552,명일,2022-10,121283
2727,5,2553,고덕,2022-10,128105
2728,5,2554,상일동,2022-10,203323
2729,5,2555,둔촌동,2022-10,137455
2730,5,2556,올림픽공원(5),2022-10,74074
2731,5,2557,방이,2022-10,107894
2732,5,2558,오금(5),2022-10,36328
2733,5,2559,개롱,2022-10,100079
2734,5,2560,거여,2022-10,159021
2735,5,2561,마천,2022-10,122284
2736,5,2562,강일,2022-10,65842
2737,5,2563,미사,2022-10,220226
2738,5,2564,하남풍산,2022-10,46809
2739,5,2565,하남시청,2022-10,78734
2740,5,2566,하남검단산,2022-10,65547
2741,6,2611,응암,2022-10,301640
2742,6,2612,역촌,2022-10,68919
2743,6,2613,불광(6),2022-10,50760
2744,6,2614,독바위,2022-10,47601
2745,6,2616,구산,2022-10,101765
2746,6,2617,새절,2022-10,205790
2747,6,2618,증산,2022-10,172012
2748,6,2619,디지털미디어시티(6),2022-10,247297
2749,6,2620,월드컵경기장,2022-10,154360
2750,6,2621,마포구청,2022-10,207123
2751,6,2622,망원,2022-10,267752
2752,6,2623,합정(6),2022-10,121153
2753,6,2624,상수,2022-10,208574
2754,6,2625,광흥창,2022-10,122711
2755,6,2626,대흥,2022-10,147453
2756,6,2627,공덕(6),2022-10,242657
2757,6,2628,효창공원앞,2022-10,117639
2758,6,2629,삼각지(6),2022-10,75185
2759,6,2630,녹사평,2022-10,111387
2760,6,2631,이태원,2022-10,395610
2761,6,2632,한강진,2022-10,219239
2762,6,2633,버티고개,2022-10,39099
2763,6,2634,약수(6),2022-10,54003
2764,6,2635,청구(6),2022-10,44619
2765,6,2636,신당(6),2022-10,117403
2766,6,2637,동묘앞(6),2022-10,155331
2767,6,2638,창신,2022-10,59306
2768,6,2639,보문,2022-10,112137
2769,6,2640,안암,2022-10,270120
2770,6,2641,고려대,2022-10,169748
2771,6,2642,월곡,2022-10,231029
2772,6,2643,상월곡,2022-10,119988
2773,6,2644,돌곶이,2022-10,170491
2774,6,2645,석계(6),2022-10,252943
2775,6,2646,태릉입구(6),2022-10,94916
2776,6,2647,화랑대,2022-10,190378
