연번,호선,고유역번호(외부역코드),역명,수송연월,수송인원수
2074,3,328,잠원,2023-08,214579
2075,3,329,고속터미널(3),2023-08,2159490
2076,3,330,교대(3),2023-08,593457
2077,3,331,남부터미널,2023-08,1411171
2078,3,332,양재,2023-08,1682874
2079,3,333,매봉,2023-08,563583
2080,3,334,도곡,2023-08,216685
2081,3,335,대치,2023-08,547681
2082,3,336,학여울,2023-08,132861
2083,3,337,대청,2023-08,441577
2084,3,338,일원,2023-08,478131
2085,3,339,수서,2023-08,821081
2086,3,340,가락시장(3),2023-08,362133
2087,3,341,경찰병원,2023-08,340851
2088,3,342,오금(3),2023-08,251374
2089,4,409,당고개,2023-08,396842
2090,4,410,상계,2023-08,805255
2091,4,411,노원(4),2023-08,777221
2092,4,412,창동,2023-08,1148856
2093,4,413,쌍문,2023-08,1217518
2094,4,414,수유,2023-08,1478454
2095,4,415,미아,2023-08,630836
2096,4,416,미아사거리,2023-08,1134742
2097,4,417,길음,2023-08,883239
2098,4,418,성신여대입구,2023-08,862467
2099,4,419,한성대입구,2023-08,598761
2100,4,420,혜화,2023-08,1733751
2101,4,421,동대문(4),2023-08,851877
2102,4,422,동대문역사문화공원(4),2023-08,694458
2103,4,423,충무로(4),2023-08,1203887
2104,4,424,명동,2023-08,1553798
2105,4,425,회현,2023-08,1205978
2106,4,426,서울역(4),2023-08,699763
2107,4,427,숙대입구,2023-08,607974
2108,4,428,삼각지(4),2023-08,275214
2109,4,429,신용산,2023-08,906517
2110,4,430,이촌,2023-08,539583
2111,4,431,동작,2023-08,77167
2112,4,432,이수(총신대입구),2023-08,955000
2113,4,433,사당(4),2023-08,1095341
2114,4,434,남태령,2023-08,67446
2115,5,2511,방화,2023-08,288175
2116,5,2512,개화산,2023-08,244059
2117,5,2513,김포공항(5),2023-08,363365
2118,5,2514,송정,2023-08,243508
2119,5,2515,마곡,2023-08,452973
2120,5,2516,발산,2023-08,884472
2121,5,2517,우장산,2023-08,592365
2122,5,2518,화곡,2023-08,1141695
2123,5,2519,까치산(5),2023-08,1222326
2124,5,2520,신정,2023-08,520151
2125,5,2521,목동,2023-08,704441
2126,5,2522,오목교,2023-08,939214
2127,5,2523,양평(5),2023-08,300417
2128,5,2524,영등포구청(5),2023-08,155271
2129,5,2525,영등포시장,2023-08,448866
2130,5,2526,신길(5),2023-08,189804
2131,5,2527,여의도(5),2023-08,1229892
2132,5,2528,여의나루,2023-08,648341
2133,5,2529,마포,2023-08,651012
2134,5,2530,공덕(5),2023-08,581736
2135,5,2531,애오개,2023-08,287972
2136,5,2532,충정로(5),2023-08,178838
2137,5,2533,서대문,2023-08,816256
2138,5,2534,광화문,2023-08,1381184
2139,5,2535,종로3가(5),2023-08,597612
2140,5,2536,을지로4가(5),2023-08,222304
2141,5,2537,동대문역사문화공원(5),2023-08,130433
2142,5,2538,청구(5),2023-08,151557
2143,5,2539,신금호,2023-08,282200
2144,5,2540,행당,2023-08,342963
2145,5,2541,왕십리(5),2023-08,160646
2146,5,2542,마장,2023-08,238618
2147,5,2543,답십리,2023-08,695299
2148,5,2544,장한평,2023-08,874723
2149,5,2545,군자(5),2023-08,479414
2150,5,2546,아차산,2023-08,626129
2151,5,2547,광나루,2023-08,550802
2152,5,2548,천호(5),2023-08,772831
2153,5,2549,강동,2023-08,808638
2154,5,2550,길동,2023-08,351766
2155,5,2551,굽은다리,2023-08,408110
2156,5,2552,명일,2023-08,364336
2157,5,2553,고덕,2023-08,402844
2158,5,2554,상일동,2023-08,597008
2159,5,2555,둔촌동,2023-08,388863
2160,5,2556,올림픽공원(5),2023-08,212333
2161,5,2557,방이,2023-08,315170
2162,5,2558,오금(5),2023-08,136557
2163,5,2559,개롱,2023-08,280721
2164,5,2560,거여,2023-08,438890
2165,5,2561,마천,2023-08,321151
2166,5,2562,강일,2023-08,223836
2167,5,2563,미사,2023-08,699747
2168,5,2564,하남풍산,2023-08,169816
2169,5,2565,하남시청,2023-08,293584
2170,5,2566,하남검단산,2023-08,252436
2171,6,2611,응암,2023-08,789838
2172,6,2612,역촌,2023-08,187843
2173,6,2613,불광(6),2023-08,191357
2174,6,2614,독바위,2023-08,126559
2175,6,2616,구산,2023-08,326193
2176,6,2617,새절,2023-08,547097
2177,6,2618,증산,2023-08,444335
2178,6,2619,디지털미디어시티(6),2023-08,648951
2179,6,2620,월드컵경기장,2023-08,250221
2180,6,2621,마포구청,2023-08,605628
2181,6,2622,망원,2023-08,687919
2182,6,2623,합정(6),2023-08,525235
2183,6,2624,상수,2023-08,484817
2184,6,2625,광흥창,2023-08,389913
2185,6,2626,대흥,2023-08,379458
2186,6,2627,공덕(6),2023-08,765941
2187,6,2628,효창공원앞,2023-08,304559
2188,6,2629,삼각지(6),2023-08,283291
2189,6,2630,녹사평,2023-08,230333
2190,6,2631,이태원,2023-08,601424
2191,6,2632,한강진,2023-08,468025
2192,6,2633,버티고개,2023-08,100598
2193,6,2634,약수(6),2023-08,163263
2194,6,2635,청구(6),2023-08,153089
2195,6,2636,신당(6),2023-08,368801
2196,6,2637,동묘앞(6),2023-08,377574
2197,6,2638,창신,2023-08,152988
2198,6,2639,보문,2023-08,330670
2199,6,2640,안암,2023-08,503892
2200,6,2641,고려대,2023-08,377339
2201,6,2642,월곡,2023-08,530727
2202,6,2643,상월곡,2023-08,289206
2203,6,2644,돌곶이,2023-08,452612
2204,6,2645,석계(6),2023-08,579894
2205,6,2646,태릉입구(6),2023-08,243276
2206,6,2647,화랑대,2023-08,478450
2207,6,2648,봉화산,2023-08,411107
2208,7,2711,장암,2023-08,94879
2209,7,2712,도봉산(7),2023-08,399041
2210,7,2713,수락산,2023-08,556255
2211,7,2714,마들,2023-08,560584
2212,7,2715,노원(7),2023-08,825525
2213,7,2716,중계,2023-08,614897
2214,7,2717,하계,2023-08,753517
2215,7,2718,공릉,2023-08,505012
2216,7,2719,태릉입구(7),2023-08,341985
2217,7,2720,먹골,2023-08,439027
2218,7,2721,중화,2023-08,442278
2219,7,2722,상봉(7),2023-08,720252
2220,7,2723,면목,2023-08,643179
2221,7,2724,사가정,2023-08,696890
2222,7,2725,용마산,2023-08,258679
2223,7,2726,중곡,2023-08,472261
2224,7,2727,군자(7),2023-08,572174
2225,7,2728,어린이대공원,2023-08,586123
2226,7,2729,건대입구(7),2023-08,552252
2227,7,2730,뚝섬유원지,2023-08,400310
2228,7,2731,청담,2023-08,767609
2229,7,2732,강남구청,2023-08,665743
2230,7,2733,학동,2023-08,984260
2231,7,2734,논현,2023-08,690024
2232,7,2735,반포,2023-08,240724
2233,7,2736,고속터미널(7),2023-08,702159
2234,7,2737,내방,2023-08,603518
2235,7,2738,이수(7),2023-08,679667
2236,7,2739,남성,2023-08,482835
2237,7,2740,숭실대입구,2023-08,510432
2238,7,2741,상도,2023-08,461777
2239,7,2742,장승배기,2023-08,379857
2240,7,2743,신대방삼거리,2023-08,622156
2241,7,2744,보라매,2023-08,280245
2242,7,2745,신풍,2023-08,484121
2243,7,2746,대림(7),2023-08,382699
2244,7,2747,남구로,2023-08,677235
2245,7,2748,가산디지털단지(7),2023-08,1947864
2246,7,2749,철산,2023-08,972479
2247,7,2750,광명사거리,2023-08,909037
2248,7,2751,천왕,2023-08,477196
2249,7,2752,온수(7),2023-08,391440
2250,8,2811,암사,2023-08,839378
2251,8,2812,천호(8),2023-08,656567
2252,8,2813,강동구청,2023-08,483614
2253,8,2814,몽촌토성,2023-08,303730
2254,8,2815,잠실(8),2023-08,729362
2255,8,2816,석촌(8),2023-08,381844
2256,8,2817,송파,2023-08,428080
2257,8,2818,가락시장(8),2023-08,336380
2258,8,2819,문정,2023-08,977288
2259,8,2820,장지,2023-08,781333
2260,8,2821,복정(8),2023-08,418596
2261,8,2822,산성,2023-08,233038
2262,8,2823,남한산성입구,2023-08,574232
2263,8,2824,단대오거리,2023-08,528555
2264,8,2825,신흥,2023-08,235536
2265,8,2826,수진,2023-08,234165
2266,8,2827,모란(8),2023-08,162007
2267,8,2828,남위례,2023-08,294755
2268,9,4126,언주,2023-08,587321
2269,9,4127,선정릉,2023-08,511230
2270,9,4128,삼성중앙,2023-08,397039
2271,9,4129,봉은사,2023-08,1195579
2272,9,4130,종합운동장(9),2023-08,248234
2273,9,4131,삼전,2023-08,360726
2274,9,4132,석촌고분,2023-08,342010
2275,9,4133,석촌(9),2023-08,439294
2276,9,4134,송파나루,2023-08,281333
2277,9,4135,한성백제,2023-08,136419
2278,9,4136,올림픽공원(9),2023-08,472168
2279,9,4137,둔촌오륜,2023-08,50146
2280,9,4138,중앙보훈병원,2023-08,553602
2281,1,150,서울역(1),2023-09,2509042
2282,1,151,시청(1),2023-09,1287123
2283,1,152,종각,2023-09,1886282
2284,1,153,종로3가(1),2023-09,1162383
2285,1,154,종로5가,2023-09,1281432
2286,1,155,동대문(1),2023-09,580854
2287,1,156,신설동(1),2023-09,635025
2288,1,157,제기동,2023-09,919398
2289,1,158,청량리,2023-09,1092037
2290,1,159,동묘앞(1),2023-09,497442
2291,2,201,시청(2),2023-09,1018743
2292,2,202,을지로입구,2023-09,1960687
2293,2,203,을지로3가(2),2023-09,973343
2294,2,204,을지로4가(2),2023-09,543030
2295,2,205,동대문역사문화공원(2),2023-09,598142
2296,2,206,신당(2),2023-09,606531
2297,2,207,상왕십리,2023-09,590553
2298,2,208,왕십리(2),2023-09,617076
2299,2,209,한양대,2023-09,567415
2300,2,210,뚝섬,2023-09,1019079
2301,2,211,성수,2023-09,1712817
2302,2,212,건대입구(2),2023-09,1427014
2303,2,213,구의,2023-09,936633
2304,2,214,강변,2023-09,1244568
2305,2,215,잠실나루,2023-09,587842
2306,2,216,잠실(2),2023-09,2935783
2307,2,217,잠실새내,2023-09,909921
2308,2,218,종합운동장(2),2023-09,648931
2309,2,219,삼성,2023-09,2101858
2310,2,220,선릉,2023-09,2010485
2311,2,221,역삼,2023-09,1989215
2312,2,222,강남,2023-09,2900243
2313,2,223,교대(2),2023-09,1190198
2314,2,224,서초,2023-09,860660
2315,2,225,방배,2023-09,692645
2316,2,226,사당(2),2023-09,1565540
2317,2,227,낙성대,2023-09,1111548
2318,2,228,서울대입구,2023-09,1838461
2319,2,229,봉천,2023-09,919579
2320,2,230,신림,2023-09,2133926
2321,2,231,신대방,2023-09,1040189
2322,2,232,구로디지털단지,2023-09,2276104
2323,2,233,대림(2),2023-09,971582
2324,2,234,신도림,2023-09,2137392
2325,2,235,문래,2023-09,920405
2326,2,236,영등포구청(2),2023-09,841043
2327,2,237,당산,2023-09,739615
2328,2,238,합정(2),2023-09,1401805
2329,2,239,홍대입구,2023-09,3150407
2330,2,240,신촌,2023-09,1733960
2331,2,241,이대,2023-09,758827
2332,2,242,아현,2023-09,443781
2333,2,243,충정로(2),2023-09,394135
2334,2,244,용답,2023-09,118630
2335,2,245,신답,2023-09,56304
2336,2,246,신설동(2),2023-09,160584
2337,2,247,도림천,2023-09,56238
2338,2,248,양천구청,2023-09,310583
2339,2,249,신정네거리,2023-09,459295
2340,2,250,용두,2023-09,93628
2341,3,309,지축,2023-09,318619
2342,3,310,구파발,2023-09,964174
2343,3,311,연신내(3),2023-09,1442597
2344,3,312,불광(3),2023-09,713810
2345,3,313,녹번,2023-09,644566
2346,3,314,홍제,2023-09,794037
2347,3,315,무악재,2023-09,190935
2348,3,316,독립문,2023-09,333006
2349,3,317,경복궁,2023-09,1243779
2350,3,318,안국,2023-09,1256246
2351,3,319,종로3가(3),2023-09,497986
2352,3,320,을지로3가(3),2023-09,443192
2353,3,322,동대입구,2023-09,561164
2354,3,323,약수(3),2023-09,544662
2355,3,324,금호,2023-09,344057
2356,3,325,옥수,2023-09,407732
2357,3,326,압구정,2023-09,1496212
2358,3,327,신사,2023-09,1320986
2359,3,328,잠원,2023-09,223284
2360,3,329,고속터미널(3),2023-09,2199985
2361,3,330,교대(3),2023-09,597302
2362,3,331,남부터미널,2023-09,1398098
2363,3,332,양재,2023-09,1657227
2364,3,333,매봉,2023-09,545449
2365,3,334,도곡,2023-09,219012
2366,3,335,대치,2023-09,549846
2367,3,336,학여울,2023-09,120598
2368,3,337,대청,2023-09,435333
2369,3,338,일원,2023-09,468413
2370,3,339,수서,2023-09,824887
2371,3,340,가락시장(3),2023-09,372122
2372,3,341,경찰병원,2023-09,327640
2373,3,342,오금(3),2023-09,250178
2374,4,409,당고개,2023-09,399089
2375,4,410,상계,2023-09,823091
2376,4,411,노원(4),2023-09,782052
2377,4,412,창동,2023-09,1174107
2378,4,413,쌍문,2023-09,1224902
2379,4,414,수유,2023-09,1497536
2380,4,415,미아,2023-09,662462
2381,4,416,미아사거리,2023-09,1140856
2382,4,417,길음,2023-09,960019
2383,4,418,성신여대입구,2023-09,946028
2384,4,419,한성대입구,2023-09,664591
2385,4,420,혜화,2023-09,1731856
2386,4,421,동대문(4),2023-09,866303
2387,4,422,동대문역사문화공원(4),2023-09,707128
2388,4,423,충무로(4),2023-09,1278815
2389,4,424,명동,2023-09,1635627
2390,4,425,회현,2023-09,1202694
2391,4,426,서울역(4),2023-09,691279
2392,4,427,숙대입구,2023-09,675484
2393,4,428,삼각지(4),2023-09,274915
2394,4,429,신용산,2023-09,869738
2395,4,430,이촌,2023-09,508003
2396,4,431,동작,2023-09,89122
2397,4,432,이수(총신대입구),2023-09,970990
2398,4,433,사당(4),2023-09,1125021
2399,4,434,남태령,2023-09,64170
2400,5,2511,방화,2023-09,289367
2401,5,2512,개화산,2023-09,241957
2402,5,2513,김포공항(5),2023-09,334484
2403,5,2514,송정,2023-09,241696
2404,5,2515,마곡,2023-09,444264
2405,5,2516,발산,2023-09,868949
2406,5,2517,우장산,2023-09,604201
2407,5,2518,화곡,2023-09,1144774
2408,5,2519,까치산(5),2023-09,1209686
2409,5,2520,신정,2023-09,516180
2410,5,2521,목동,2023-09,708649
2411,5,2522,오목교,2023-09,933784
2412,5,2523,양평(5),2023-09,291652
2413,5,2524,영등포구청(5),2023-09,153445
2414,5,2525,영등포시장,2023-09,445134
2415,5,2526,신길(5),2023-09,183963
2416,5,2527,여의도(5),2023-09,1156893
2417,5,2528,여의나루,2023-09,791196
2418,5,2529,마포,2023-09,630142
2419,5,2530,공덕(5),2023-09,573409
2420,5,2531,애오개,2023-09,283326
2421,5,2532,충정로(5),2023-09,176651
2422,5,2533,서대문,2023-09,822927
2423,5,2534,광화문,2023-09,1343239
2424,5,2535,종로3가(5),2023-09,603977
2425,5,2536,을지로4가(5),2023-09,223315
2426,5,2537,동대문역사문화공원(5),2023-09,119190
2427,5,2538,청구(5),2023-09,151767
2428,5,2539,신금호,2023-09,284487
2429,5,2540,행당,2023-09,342164
2430,5,2541,왕십리(5),2023-09,157736
2431,5,2542,마장,2023-09,250240
2432,5,2543,답십리,2023-09,682833
2433,5,2544,장한평,2023-09,849159
2434,5,2545,군자(5),2023-09,478950
2435,5,2546,아차산,2023-09,647022
2436,5,2547,광나루,2023-09,573741
2437,5,2548,천호(5),2023-09,761211
2438,5,2549,강동,2023-09,788979
2439,5,2550,길동,2023-09,344234
2440,5,2551,굽은다리,2023-09,400107
2441,5,2552,명일,2023-09,371342
2442,5,2553,고덕,2023-09,408901
2443,5,2554,상일동,2023-09,593227
2444,5,2555,둔촌동,2023-09,383273
2445,5,2556,올림픽공원(5),2023-09,221230
2446,5,2557,방이,2023-09,313261
2447,5,2558,오금(5),2023-09,137048
2448,5,2559,개롱,2023-09,280988
2449,5,2560,거여,2023-09,442587
2450,5,2561,마천,2023-09,327173
2451,5,2562,강일,2023-09,229701
2452,5,2563,미사,2023-09,699716
2453,5,2564,하남풍산,2023-09,170780
2454,5,2565,하남시청,2023-09,301794
2455,5,2566,하남검단산,2023-09,253505
2456,6,2611,응암,2023-09,790532
2457,6,2612,역촌,2023-09,181044
2458,6,2613,불광(6),2023-09,182972
2459,6,2614,독바위,2023-09,125810
2460,6,2616,구산,2023-09,325966
2461,6,2617,새절,2023-09,561113
2462,6,2618,증산,2023-09,447406
2463,6,2619,디지털미디어시티(6),2023-09,646263
2464,6,2620,월드컵경기장,2023-09,262014
2465,6,2621,마포구청,2023-09,603938
2466,6,2622,망원,2023-09,693068
2467,6,2623,합정(6),2023-09,511542
2468,6,2624,상수,2023-09,513811
2469,6,2625,광흥창,2023-09,382314
2470,6,2626,대흥,2023-09,424007
2471,6,2627,공덕(6),2023-09,754849
2472,6,2628,효창공원앞,2023-09,325237
2473,6,2629,삼각지(6),2023-09,290343
2474,6,2630,녹사평,2023-09,246063
2475,6,2631,이태원,2023-09,647734
2476,6,2632,한강진,2023-09,501036
2477,6,2633,버티고개,2023-09,103018
2478,6,2634,약수(6),2023-09,159846
2479,6,2635,청구(6),2023-09,152343
2480,6,2636,신당(6),2023-09,374665
2481,6,2637,동묘앞(6),2023-09,397986
2482,6,2638,창신,2023-09,158799
2483,6,2639,보문,2023-09,337312
2484,6,2640,안암,2023-09,666481
2485,6,2641,고려대,2023-09,437518
2486,6,2642,월곡,2023-09,583574
2487,6,2643,상월곡,2023-09,310937
2488,6,2644,돌곶이,2023-09,456208
2489,6,2645,석계(6),2023-09,599441
2490,6,2646,태릉입구(6),2023-09,254684
2491,6,2647,화랑대,2023-09,535397
2492,6,2648,봉화산,2023-09,412215
2493,7,2711,장암,2023-09,92270
2494,7,2712,도봉산(7),2023-09,424809
2495,7,2713,수락산,2023-09,546780
2496,7,2714,마들,2023-09,558585
2497,7,2715,노원(7),2023-09,794263
2498,7,2716,중계,2023-09,633876
2499,7,2717,하계,2023-09,766906
2500,7,2718,공릉,2023-09,540240
2501,7,2719,태릉입구(7),2023-09,371677
2502,7,2720,먹골,2023-09,436810
2503,7,2721,중화,2023-09,441661
2504,7,2722,상봉(7),2023-09,715148
2505,7,2723,면목,2023-09,678826
2506,7,2724,사가정,2023-09,703175
2507,7,2725,용마산,2023-09,259691
2508,7,2726,중곡,2023-09,470227
2509,7,2727,군자(7),2023-09,563614
2510,7,2728,어린이대공원,2023-09,777022
2511,7,2729,건대입구(7),2023-09,564805
2512,7,2730,뚝섬유원지,2023-09,492314
2513,7,2731,청담,2023-09,753977
2514,7,2732,강남구청,2023-09,648925
2515,7,2733,학동,2023-09,935606
2516,7,2734,논현,2023-09,664501
2517,7,2735,반포,2023-09,244896
2518,7,2736,고속터미널(7),2023-09,692697
2519,7,2737,내방,2023-09,588211
2520,7,2738,이수(7),2023-09,665022
2521,7,2739,남성,2023-09,491029
2522,7,2740,숭실대입구,2023-09,667087
2523,7,2741,상도,2023-09,516567
2524,7,2742,장승배기,2023-09,377498
2525,7,2743,신대방삼거리,2023-09,617781
2526,7,2744,보라매,2023-09,282724
2527,7,2745,신풍,2023-09,480498
2528,7,2746,대림(7),2023-09,399109
2529,7,2747,남구로,2023-09,663274
2530,7,2748,가산디지털단지(7),2023-09,1844192
2531,7,2749,철산,2023-09,978281
2532,7,2750,광명사거리,2023-09,916334
2533,7,2751,천왕,2023-09,477259
2534,7,2752,온수(7),2023-09,422566
2535,8,2811,암사,2023-09,827814
2536,8,2812,천호(8),2023-09,646377
2537,8,2813,강동구청,2023-09,475734
2538,8,2814,몽촌토성,2023-09,311146
2539,8,2815,잠실(8),2023-09,676544
2540,8,2816,석촌(8),2023-09,372930
2541,8,2817,송파,2023-09,423534
2542,8,2818,가락시장(8),2023-09,348277
2543,8,2819,문정,2023-09,940016
2544,8,2820,장지,2023-09,751977
2545,8,2821,복정(8),2023-09,441280
2546,8,2822,산성,2023-09,237401
2547,8,2823,남한산성입구,2023-09,619722
2548,8,2824,단대오거리,2023-09,535709
2549,8,2825,신흥,2023-09,227940
2550,8,2826,수진,2023-09,228070
2551,8,2827,모란(8),2023-09,164626
2552,8,2828,남위례,2023-09,303061
2553,9,4126,언주,2023-09,553966
2554,9,4127,선정릉,2023-09,490902
2555,9,4128,삼성중앙,2023-09,377825
2556,9,4129,봉은사,2023-09,1052388
2557,9,4130,종합운동장(9),2023-09,242924
2558,9,4131,삼전,2023-09,350165
2559,9,4132,석촌고분,2023-09,329949
2560,9,4133,석촌(9),2023-09,436376
2561,9,4134,송파나루,2023-09,264607
2562,9,4135,한성백제,2023-09,136223
2563,9,4136,올림픽공원(9),2023-09,467188
2564,9,4137,둔촌오륜,2023-09,52330
2565,9,4138,중앙보훈병원,2023-09,540264
2566,1,150,서울역(1),2023-10,2710038
2567,1,151,시청(1),2023-10,1404291
2568,1,152,종각,2023-10,1974576
2569,1,153,종로3가(1),2023-10,1270129
2570,1,154,종로5가,2023-10,1371160
2571,1,155,동대문(1),2023-10,606991
2572,1,156,신설동(1),2023-10,665477
2573,1,157,제기동,2023-10,904328
2574,1,158,청량리,2023-10,1128163
2575,1,159,동묘앞(1),2023-10,573067
2576,2,201,시청(2),2023-10,1077216
2577,2,202,을지로입구,2023-10,2035990
2578,2,203,을지로3가(2),2023-10,1009302
2579,2,204,을지로4가(2),2023-10,558076
2580,2,205,동대문역사문화공원(2),2023-10,610360
2581,2,206,신당(2),2023-10,634233
2582,2,207,상왕십리,2023-10,615443
2583,2,208,왕십리(2),2023-10,634269
2584,2,209,한양대,2023-10,563218
2585,2,210,뚝섬,2023-10,1103386
2586,2,211,성수,2023-10,1880454
2587,2,212,건대입구(2),2023-10,1507029
2588,2,213,구의,2023-10,983193
2589,2,214,강변,2023-10,1306377
2590,2,215,잠실나루,2023-10,625071
2591,2,216,잠실(2),2023-10,3206644
2592,2,217,잠실새내,2023-10,945219
2593,2,218,종합운동장(2),2023-10,576900
2594,2,219,삼성,2023-10,2170609
2595,2,220,선릉,2023-10,2059134
2596,2,221,역삼,2023-10,2025089
2597,2,222,강남,2023-10,2965751
2598,2,223,교대(2),2023-10,1213380
2599,2,224,서초,2023-10,887111
2600,2,225,방배,2023-10,713223
2601,2,226,사당(2),2023-10,1658352
2602,2,227,낙성대,2023-10,1170036
2603,2,228,서울대입구,2023-10,1908548
2604,2,229,봉천,2023-10,966950
2605,2,230,신림,2023-10,2244858
2606,2,231,신대방,2023-10,1093517
2607,2,232,구로디지털단지,2023-10,2374124
2608,2,233,대림(2),2023-10,1034993
2609,2,234,신도림,2023-10,2237317
2610,2,235,문래,2023-10,949537
2611,2,236,영등포구청(2),2023-10,873173
2612,2,237,당산,2023-10,783882
2613,2,238,합정(2),2023-10,1485896
2614,2,239,홍대입구,2023-10,3410133
2615,2,240,신촌,2023-10,1724055
2616,2,241,이대,2023-10,773432
2617,2,242,아현,2023-10,455221
2618,2,243,충정로(2),2023-10,407613
2619,2,244,용답,2023-10,120890
2620,2,245,신답,2023-10,58344
2621,2,246,신설동(2),2023-10,170081
2622,2,247,도림천,2023-10,59063
2623,2,248,양천구청,2023-10,323363
2624,2,249,신정네거리,2023-10,481892
2625,2,250,용두,2023-10,93039
2626,3,309,지축,2023-10,343441
2627,3,310,구파발,2023-10,1030405
2628,3,311,연신내(3),2023-10,1510780
2629,3,312,불광(3),2023-10,759267
2630,3,313,녹번,2023-10,669383
2631,3,314,홍제,2023-10,835331
2632,3,315,무악재,2023-10,200440
2633,3,316,독립문,2023-10,369333
2634,3,317,경복궁,2023-10,1424151
2635,3,318,안국,2023-10,1404826
2636,3,319,종로3가(3),2023-10,537637
2637,3,320,을지로3가(3),2023-10,457649
2638,3,322,동대입구,2023-10,604542
2639,3,323,약수(3),2023-10,566239
2640,3,324,금호,2023-10,361561
2641,3,325,옥수,2023-10,432044
2642,3,326,압구정,2023-10,1546773
2643,3,327,신사,2023-10,1390964
2644,3,328,잠원,2023-10,231381
2645,3,329,고속터미널(3),2023-10,2287441
2646,3,330,교대(3),2023-10,615075
2647,3,331,남부터미널,2023-10,1465689
2648,3,332,양재,2023-10,1726787
2649,3,333,매봉,2023-10,567169
2650,3,334,도곡,2023-10,229535
2651,3,335,대치,2023-10,552159
2652,3,336,학여울,2023-10,112390
2653,3,337,대청,2023-10,463365
2654,3,338,일원,2023-10,492991
2655,3,339,수서,2023-10,868128
2656,3,340,가락시장(3),2023-10,382296
2657,3,341,경찰병원,2023-10,337346
2658,3,342,오금(3),2023-10,259361
2659,4,409,당고개,2023-10,418285
2660,4,410,상계,2023-10,861265
2661,4,411,노원(4),2023-10,829683
2662,4,412,창동,2023-10,1224265
2663,4,413,쌍문,2023-10,1280662
2664,4,414,수유,2023-10,1563349
2665,4,415,미아,2023-10,693160
2666,4,416,미아사거리,2023-10,1195893
2667,4,417,길음,2023-10,998758
2668,4,418,성신여대입구,2023-10,976491
2669,4,419,한성대입구,2023-10,695464
2670,4,420,혜화,2023-10,1875757
2671,4,421,동대문(4),2023-10,960117
2672,4,422,동대문역사문화공원(4),2023-10,732532
2673,4,423,충무로(4),2023-10,1340111
2674,4,424,명동,2023-10,1760433
2675,4,425,회현,2023-10,1343676
2676,4,426,서울역(4),2023-10,718470
2677,4,427,숙대입구,2023-10,689701
2678,4,428,삼각지(4),2023-10,291617
2679,4,429,신용산,2023-10,909661
2680,4,430,이촌,2023-10,523132
2681,4,431,동작,2023-10,106713
2682,4,432,이수(총신대입구),2023-10,1007116
2683,4,433,사당(4),2023-10,1189721
2684,4,434,남태령,2023-10,66338
2685,5,2511,방화,2023-10,299781
2686,5,2512,개화산,2023-10,252812
2687,5,2513,김포공항(5),2023-10,362235
2688,5,2514,송정,2023-10,254535
2689,5,2515,마곡,2023-10,464146
2690,5,2516,발산,2023-10,925128
2691,5,2517,우장산,2023-10,621449
2692,5,2518,화곡,2023-10,1205095
2693,5,2519,까치산(5),2023-10,1271722
2694,5,2520,신정,2023-10,540194
2695,5,2521,목동,2023-10,742041
2696,5,2522,오목교,2023-10,965510
2697,5,2523,양평(5),2023-10,303616
2698,5,2524,영등포구청(5),2023-10,161563
2699,5,2525,영등포시장,2023-10,472596
2700,5,2526,신길(5),2023-10,198443
2701,5,2527,여의도(5),2023-10,1210667
2702,5,2528,여의나루,2023-10,928285
2703,5,2529,마포,2023-10,680286
2704,5,2530,공덕(5),2023-10,596785
2705,5,2531,애오개,2023-10,292028
2706,5,2532,충정로(5),2023-10,179489
2707,5,2533,서대문,2023-10,838538
2708,5,2534,광화문,2023-10,1420770
2709,5,2535,종로3가(5),2023-10,662834
2710,5,2536,을지로4가(5),2023-10,234656
2711,5,2537,동대문역사문화공원(5),2023-10,119315
2712,5,2538,청구(5),2023-10,156247
2713,5,2539,신금호,2023-10,298014
2714,5,2540,행당,2023-10,358315
2715,5,2541,왕십리(5),2023-10,165808
2716,5,2542,마장,2023-10,252612
2717,5,2543,답십리,2023-10,719883
2718,5,2544,장한평,2023-10,887487
2719,5,2545,군자(5),2023-10,507539
2720,5,2546,아차산,2023-10,708376
2721,5,2547,광나루,2023-10,621866
2722,5,2548,천호(5),2023-10,809096
2723,5,2549,강동,2023-10,825530
2724,5,2550,길동,2023-10,357446
2725,5,2551,굽은다리,2023-10,411651
2726,5,2552,명일,2023-10,388925
2727,5,2553,고덕,2023-10,432836
2728,5,2554,상일동,2023-10,618364
2729,5,2555,둔촌동,2023-10,405269
2730,5,2556,올림픽공원(5),2023-10,276798
2731,5,2557,방이,2023-10,325754
2732,5,2558,오금(5),2023-10,142206
2733,5,2559,개롱,2023-10,294228
2734,5,2560,거여,2023-10,460458
2735,5,2561,마천,2023-10,347859
2736,5,2562,강일,2023-10,247969
2737,5,2563,미사,2023-10,749652
2738,5,2564,하남풍산,2023-10,180740
2739,5,2565,하남시청,2023-10,325014
2740,5,2566,하남검단산,2023-10,271273
2741,6,2611,응암,2023-10,830266
2742,6,2612,역촌,2023-10,186493
2743,6,2613,불광(6),2023-10,192661
2744,6,2614,독바위,2023-10,131289
2745,6,2616,구산,2023-10,338043
2746,6,2617,새절,2023-10,587990
2747,6,2618,증산,2023-10,471248
2748,6,2619,디지털미디어시티(6),2023-10,679719
2749,6,2620,월드컵경기장,2023-10,525281
