연번,호선,고유역번호(외부역코드),역명,수송연월,수송인원수
2080,3,334,도곡,2022-08,216204
2081,3,335,대치,2022-08,507740
2082,3,336,학여울,2022-08,117228
2083,3,337,대청,2022-08,411467
2084,3,338,일원,2022-08,437028
2085,3,339,수서,2022-08,757324
2086,3,340,가락시장(3),2022-08,350698
2087,3,341,경찰병원,2022-08,320167
2088,3,342,오금(3),2022-08,230345
2089,4,409,당고개,2022-08,363710
2090,4,410,상계,2022-08,757812
2091,4,411,노원(4),2022-08,744832
2092,4,412,창동,2022-08,1122629
2093,4,413,쌍문,2022-08,1164804
2094,4,414,수유,2022-08,1417927
2095,4,415,미아,2022-08,594447
2096,4,416,미아사거리,2022-08,1115967
2097,4,417,길음,2022-08,845738
2098,4,418,성신여대입구,2022-08,819282
2099,4,419,한성대입구,2022-08,573744
2100,4,420,혜화,2022-08,1606729
2101,4,421,동대문(4),2022-08,788017
2102,4,422,동대문역사문화공원(4),2022-08,565346
2103,4,423,충무로(4),2022-08,1005746
2104,4,424,명동,2022-08,988183
2105,4,425,회현,2022-08,1066360
2106,4,426,서울역(4),2022-08,625512
2107,4,427,숙대입구,2022-08,564090
2108,4,428,삼각지(4),2022-08,238536
2109,4,429,신용산,2022-08,802219
2110,4,430,이촌,2022-08,493501
2111,4,431,동작,2022-08,81431
2112,4,432,이수(총신대입구),2022-08,925577
2113,4,433,사당(4),2022-08,1025504
2114,4,434,남태령,2022-08,61758
2115,5,2511,방화,2022-08,269178
2116,5,2512,개화산,2022-08,222881
2117,5,2513,김포공항(5),2022-08,328996
2118,5,2514,송정,2022-08,239452
2119,5,2515,마곡,2022-08,398517
2120,5,2516,발산,2022-08,796762
2121,5,2517,우장산,2022-08,567883
2122,5,2518,화곡,2022-08,1109122
2123,5,2519,까치산(5),2022-08,1202745
2124,5,2520,신정,2022-08,509994
2125,5,2521,목동,2022-08,689113
2126,5,2522,오목교,2022-08,929038
2127,5,2523,양평(5),2022-08,285457
2128,5,2524,영등포구청(5),2022-08,138462
2129,5,2525,영등포시장,2022-08,408364
2130,5,2526,신길(5),2022-08,167320
2131,5,2527,여의도(5),2022-08,1168765
2132,5,2528,여의나루,2022-08,617938
2133,5,2529,마포,2022-08,604297
2134,5,2530,공덕(5),2022-08,554286
2135,5,2531,애오개,2022-08,275367
2136,5,2532,충정로(5),2022-08,170687
2137,5,2533,서대문,2022-08,756439
2138,5,2534,광화문,2022-08,1345875
2139,5,2535,종로3가(5),2022-08,524690
2140,5,2536,을지로4가(5),2022-08,199366
2141,5,2537,동대문역사문화공원(5),2022-08,118417
2142,5,2538,청구(5),2022-08,143958
2143,5,2539,신금호,2022-08,268340
2144,5,2540,행당,2022-08,332248
2145,5,2541,왕십리(5),2022-08,152676
2146,5,2542,마장,2022-08,223167
2147,5,2543,답십리,2022-08,690965
2148,5,2544,장한평,2022-08,817395
2149,5,2545,군자(5),2022-08,447660
2150,5,2546,아차산,2022-08,609492
2151,5,2547,광나루,2022-08,540149
2152,5,2548,천호(5),2022-08,734414
2153,5,2549,강동,2022-08,793022
2154,5,2550,길동,2022-08,334487
2155,5,2551,굽은다리,2022-08,389853
2156,5,2552,명일,2022-08,345809
2157,5,2553,고덕,2022-08,376771
2158,5,2554,상일동,2022-08,591772
2159,5,2555,둔촌동,2022-08,348230
2160,5,2556,올림픽공원(5),2022-08,194454
2161,5,2557,방이,2022-08,296264
2162,5,2558,오금(5),2022-08,131089
2163,5,2559,개롱,2022-08,266110
2164,5,2560,거여,2022-08,418337
2165,5,2561,마천,2022-08,305413
2166,5,2562,강일,2022-08,182781
2167,5,2563,미사,2022-08,659791
2168,5,2564,하남풍산,2022-08,159144
2169,5,2565,하남시청,2022-08,264397
2170,5,2566,하남검단산,2022-08,234476
2171,6,2611,응암,2022-08,757115
2172,6,2612,역촌,2022-08,172232
2173,6,2613,불광(6),2022-08,177188
2174,6,2614,독바위,2022-08,120988
2175,6,2616,구산,2022-08,308045
2176,6,2617,새절,2022-08,523562
2177,6,2618,증산,2022-08,428172
2178,6,2619,디지털미디어시티(6),2022-08,618009
2179,6,2620,월드컵경기장,2022-08,216527
2180,6,2621,마포구청,2022-08,589006
2181,6,2622,망원,2022-08,656188
2182,6,2623,합정(6),2022-08,502589
2183,6,2624,상수,2022-08,447188
2184,6,2625,광흥창,2022-08,368919
2185,6,2626,대흥,2022-08,353258
2186,6,2627,공덕(6),2022-08,713898
2187,6,2628,효창공원앞,2022-08,290848
2188,6,2629,삼각지(6),2022-08,277294
2189,6,2630,녹사평,2022-08,238872
2190,6,2631,이태원,2022-08,631929
2191,6,2632,한강진,2022-08,415073
2192,6,2633,버티고개,2022-08,95718
2193,6,2634,약수(6),2022-08,151331
2194,6,2635,청구(6),2022-08,141621
2195,6,2636,신당(6),2022-08,331611
2196,6,2637,동묘앞(6),2022-08,356333
2197,6,2638,창신,2022-08,147272
2198,6,2639,보문,2022-08,310043
2199,6,2640,안암,2022-08,476318
2200,6,2641,고려대,2022-08,353198
2201,6,2642,월곡,2022-08,515334
2202,6,2643,상월곡,2022-08,273486
2203,6,2644,돌곶이,2022-08,416098
2204,6,2645,석계(6),2022-08,565444
2205,6,2646,태릉입구(6),2022-08,237553
2206,6,2647,화랑대,2022-08,464608
2207,6,2648,봉화산,2022-08,395851
2208,7,2711,장암,2022-08,81794
2209,7,2712,도봉산(7),2022-08,385108
2210,7,2713,수락산,2022-08,541503
2211,7,2714,마들,2022-08,542632
2212,7,2715,노원(7),2022-08,787936
2213,7,2716,중계,2022-08,578433
2214,7,2717,하계,2022-08,723523
2215,7,2718,공릉,2022-08,482161
2216,7,2719,태릉입구(7),2022-08,324109
2217,7,2720,먹골,2022-08,422248
2218,7,2721,중화,2022-08,424094
2219,7,2722,상봉(7),2022-08,686109
2220,7,2723,면목,2022-08,625547
2221,7,2724,사가정,2022-08,666933
2222,7,2725,용마산,2022-08,254240
2223,7,2726,중곡,2022-08,453436
2224,7,2727,군자(7),2022-08,546824
2225,7,2728,어린이대공원,2022-08,582963
2226,7,2729,건대입구(7),2022-08,511021
2227,7,2730,뚝섬유원지,2022-08,398135
2228,7,2731,청담,2022-08,775114
2229,7,2732,강남구청,2022-08,640896
2230,7,2733,학동,2022-08,941300
2231,7,2734,논현,2022-08,697230
2232,7,2735,반포,2022-08,231628
2233,7,2736,고속터미널(7),2022-08,655162
2234,7,2737,내방,2022-08,578342
2235,7,2738,이수(7),2022-08,641944
2236,7,2739,남성,2022-08,456317
2237,7,2740,숭실대입구,2022-08,470322
2238,7,2741,상도,2022-08,432536
2239,7,2742,장승배기,2022-08,362566
2240,7,2743,신대방삼거리,2022-08,598184
2241,7,2744,보라매,2022-08,298438
2242,7,2745,신풍,2022-08,479820
2243,7,2746,대림(7),2022-08,356381
2244,7,2747,남구로,2022-08,663776
2245,7,2748,가산디지털단지(7),2022-08,1821587
2246,7,2749,철산,2022-08,938321
2247,7,2750,광명사거리,2022-08,932799
2248,7,2751,천왕,2022-08,451322
2249,7,2752,온수(7),2022-08,381652
2250,8,2811,암사,2022-08,815886
2251,8,2812,천호(8),2022-08,638581
2252,8,2813,강동구청,2022-08,461383
2253,8,2814,몽촌토성,2022-08,279414
2254,8,2815,잠실(8),2022-08,672909
2255,8,2816,석촌(8),2022-08,359161
2256,8,2817,송파,2022-08,389950
2257,8,2818,가락시장(8),2022-08,321373
2258,8,2819,문정,2022-08,953762
2259,8,2820,장지,2022-08,764444
2260,8,2821,복정(8),2022-08,413471
2261,8,2822,산성,2022-08,230294
2262,8,2823,남한산성입구,2022-08,567183
2263,8,2824,단대오거리,2022-08,453195
2264,8,2825,신흥,2022-08,192022
2265,8,2826,수진,2022-08,224856
2266,8,2827,모란(8),2022-08,152616
2267,8,2828,남위례,2022-08,240413
2268,9,4126,언주,2022-08,531814
2269,9,4127,선정릉,2022-08,494443
2270,9,4128,삼성중앙,2022-08,354005
2271,9,4129,봉은사,2022-08,955557
2272,9,4130,종합운동장(9),2022-08,259267
2273,9,4131,삼전,2022-08,332921
2274,9,4132,석촌고분,2022-08,308805
2275,9,4133,석촌(9),2022-08,403792
2276,9,4134,송파나루,2022-08,264472
2277,9,4135,한성백제,2022-08,118967
2278,9,4136,올림픽공원(9),2022-08,396650
2279,9,4137,둔촌오륜,2022-08,47304
2280,9,4138,중앙보훈병원,2022-08,485532
2281,1,150,서울역(1),2022-09,2301246
2282,1,151,시청(1),2022-09,1166190
2283,1,152,종각,2022-09,1762322
2284,1,153,종로3가(1),2022-09,1158043
2285,1,154,종로5가,2022-09,1148256
2286,1,155,동대문(1),2022-09,532762
2287,1,156,신설동(1),2022-09,611957
2288,1,157,제기동,2022-09,879118
2289,1,158,청량리,2022-09,1005778
2290,1,159,동묘앞(1),2022-09,468791
2291,2,201,시청(2),2022-09,920163
2292,2,202,을지로입구,2022-09,1717740
2293,2,203,을지로3가(2),2022-09,922939
2294,2,204,을지로4가(2),2022-09,490224
2295,2,205,동대문역사문화공원(2),2022-09,506242
2296,2,206,신당(2),2022-09,576476
2297,2,207,상왕십리,2022-09,580380
2298,2,208,왕십리(2),2022-09,635456
2299,2,209,한양대,2022-09,553077
2300,2,210,뚝섬,2022-09,963935
2301,2,211,성수,2022-09,1578535
2302,2,212,건대입구(2),2022-09,1409298
2303,2,213,구의,2022-09,899352
2304,2,214,강변,2022-09,1272457
2305,2,215,잠실나루,2022-09,556328
2306,2,216,잠실(2),2022-09,2821849
2307,2,217,잠실새내,2022-09,857092
2308,2,218,종합운동장(2),2022-09,724893
2309,2,219,삼성,2022-09,2017207
2310,2,220,선릉,2022-09,1946245
2311,2,221,역삼,2022-09,1968133
2312,2,222,강남,2022-09,2875150
2313,2,223,교대(2),2022-09,1244318
2314,2,224,서초,2022-09,835372
2315,2,225,방배,2022-09,697482
2316,2,226,사당(2),2022-09,1510165
2317,2,227,낙성대,2022-09,1107089
2318,2,228,서울대입구,2022-09,1836631
2319,2,229,봉천,2022-09,908379
2320,2,230,신림,2022-09,2250657
2321,2,231,신대방,2022-09,1014211
2322,2,232,구로디지털단지,2022-09,2280399
2323,2,233,대림(2),2022-09,956230
2324,2,234,신도림,2022-09,2047996
2325,2,235,문래,2022-09,888931
2326,2,236,영등포구청(2),2022-09,839284
2327,2,237,당산,2022-09,742607
2328,2,238,합정(2),2022-09,1366692
2329,2,239,홍대입구,2022-09,2857743
2330,2,240,신촌,2022-09,1634267
2331,2,241,이대,2022-09,722143
2332,2,242,아현,2022-09,421899
2333,2,243,충정로(2),2022-09,378315
2334,2,244,용답,2022-09,122410
2335,2,245,신답,2022-09,56732
2336,2,246,신설동(2),2022-09,155359
2337,2,247,도림천,2022-09,58654
2338,2,248,양천구청,2022-09,303957
2339,2,249,신정네거리,2022-09,452876
2340,2,250,용두,2022-09,87352
2341,3,309,지축,2022-09,242351
2342,3,310,구파발,2022-09,932806
2343,3,311,연신내(3),2022-09,1483494
2344,3,312,불광(3),2022-09,694348
2345,3,313,녹번,2022-09,628351
2346,3,314,홍제,2022-09,760471
2347,3,315,무악재,2022-09,169956
2348,3,316,독립문,2022-09,321850
2349,3,317,경복궁,2022-09,1156832
2350,3,318,안국,2022-09,1087757
2351,3,319,종로3가(3),2022-09,455695
2352,3,320,을지로3가(3),2022-09,393999
2353,3,322,동대입구,2022-09,537970
2354,3,323,약수(3),2022-09,528244
2355,3,324,금호,2022-09,333796
2356,3,325,옥수,2022-09,411889
2357,3,326,압구정,2022-09,1490474
2358,3,327,신사,2022-09,1325936
2359,3,328,잠원,2022-09,214989
2360,3,329,고속터미널(3),2022-09,2145739
2361,3,330,교대(3),2022-09,527629
2362,3,331,남부터미널,2022-09,1373394
2363,3,332,양재,2022-09,1663714
2364,3,333,매봉,2022-09,534676
2365,3,334,도곡,2022-09,215912
2366,3,335,대치,2022-09,504647
2367,3,336,학여울,2022-09,101259
2368,3,337,대청,2022-09,414668
2369,3,338,일원,2022-09,441462
2370,3,339,수서,2022-09,770285
2371,3,340,가락시장(3),2022-09,358870
2372,3,341,경찰병원,2022-09,316428
2373,3,342,오금(3),2022-09,233608
2374,4,409,당고개,2022-09,374550
2375,4,410,상계,2022-09,786305
2376,4,411,노원(4),2022-09,762016
2377,4,412,창동,2022-09,1151288
2378,4,413,쌍문,2022-09,1197906
2379,4,414,수유,2022-09,1473760
2380,4,415,미아,2022-09,639337
2381,4,416,미아사거리,2022-09,1139101
2382,4,417,길음,2022-09,949862
2383,4,418,성신여대입구,2022-09,922556
2384,4,419,한성대입구,2022-09,668646
2385,4,420,혜화,2022-09,1666485
2386,4,421,동대문(4),2022-09,810768
2387,4,422,동대문역사문화공원(4),2022-09,569350
2388,4,423,충무로(4),2022-09,1174293
2389,4,424,명동,2022-09,1110703
2390,4,425,회현,2022-09,1108106
2391,4,426,서울역(4),2022-09,629780
2392,4,427,숙대입구,2022-09,647196
2393,4,428,삼각지(4),2022-09,240432
2394,4,429,신용산,2022-09,767044
2395,4,430,이촌,2022-09,396281
2396,4,431,동작,2022-09,92613
2397,4,432,이수(총신대입구),2022-09,952125
2398,4,433,사당(4),2022-09,1079157
2399,4,434,남태령,2022-09,61080
2400,5,2511,방화,2022-09,269882
2401,5,2512,개화산,2022-09,224333
2402,5,2513,김포공항(5),2022-09,305142
2403,5,2514,송정,2022-09,241421
2404,5,2515,마곡,2022-09,395482
2405,5,2516,발산,2022-09,801074
2406,5,2517,우장산,2022-09,585441
2407,5,2518,화곡,2022-09,1125721
2408,5,2519,까치산(5),2022-09,1210061
2409,5,2520,신정,2022-09,520387
2410,5,2521,목동,2022-09,708337
2411,5,2522,오목교,2022-09,926481
2412,5,2523,양평(5),2022-09,283044
2413,5,2524,영등포구청(5),2022-09,136024
2414,5,2525,영등포시장,2022-09,408110
2415,5,2526,신길(5),2022-09,164619
2416,5,2527,여의도(5),2022-09,1093132
2417,5,2528,여의나루,2022-09,748758
2418,5,2529,마포,2022-09,592406
2419,5,2530,공덕(5),2022-09,552210
2420,5,2531,애오개,2022-09,275863
2421,5,2532,충정로(5),2022-09,173764
2422,5,2533,서대문,2022-09,787833
2423,5,2534,광화문,2022-09,1297425
2424,5,2535,종로3가(5),2022-09,536956
2425,5,2536,을지로4가(5),2022-09,202682
2426,5,2537,동대문역사문화공원(5),2022-09,113624
2427,5,2538,청구(5),2022-09,146394
2428,5,2539,신금호,2022-09,278510
2429,5,2540,행당,2022-09,335499
2430,5,2541,왕십리(5),2022-09,154271
2431,5,2542,마장,2022-09,236038
2432,5,2543,답십리,2022-09,685690
2433,5,2544,장한평,2022-09,821661
2434,5,2545,군자(5),2022-09,454107
2435,5,2546,아차산,2022-09,652376
2436,5,2547,광나루,2022-09,556934
2437,5,2548,천호(5),2022-09,733325
2438,5,2549,강동,2022-09,783694
2439,5,2550,길동,2022-09,333529
2440,5,2551,굽은다리,2022-09,389827
2441,5,2552,명일,2022-09,355444
2442,5,2553,고덕,2022-09,385233
2443,5,2554,상일동,2022-09,597352
2444,5,2555,둔촌동,2022-09,354921
2445,5,2556,올림픽공원(5),2022-09,218096
2446,5,2557,방이,2022-09,301939
2447,5,2558,오금(5),2022-09,134278
2448,5,2559,개롱,2022-09,272942
2449,5,2560,거여,2022-09,430240
2450,5,2561,마천,2022-09,317661
2451,5,2562,강일,2022-09,196472
2452,5,2563,미사,2022-09,669626
2453,5,2564,하남풍산,2022-09,161426
2454,5,2565,하남시청,2022-09,279554
2455,5,2566,하남검단산,2022-09,242968
2456,6,2611,응암,2022-09,770869
2457,6,2612,역촌,2022-09,170725
2458,6,2613,불광(6),2022-09,173376
2459,6,2614,독바위,2022-09,123956
2460,6,2616,구산,2022-09,315184
2461,6,2617,새절,2022-09,547833
2462,6,2618,증산,2022-09,441485
2463,6,2619,디지털미디어시티(6),2022-09,634760
2464,6,2620,월드컵경기장,2022-09,304820
2465,6,2621,마포구청,2022-09,596496
2466,6,2622,망원,2022-09,660643
2467,6,2623,합정(6),2022-09,501405
2468,6,2624,상수,2022-09,479084
2469,6,2625,광흥창,2022-09,363028
2470,6,2626,대흥,2022-09,402069
2471,6,2627,공덕(6),2022-09,714866
2472,6,2628,효창공원앞,2022-09,314361
2473,6,2629,삼각지(6),2022-09,282101
2474,6,2630,녹사평,2022-09,254093
2475,6,2631,이태원,2022-09,665425
2476,6,2632,한강진,2022-09,458267
2477,6,2633,버티고개,2022-09,99053
2478,6,2634,약수(6),2022-09,149663
2479,6,2635,청구(6),2022-09,143966
2480,6,2636,신당(6),2022-09,346277
2481,6,2637,동묘앞(6),2022-09,381370
2482,6,2638,창신,2022-09,156695
2483,6,2639,보문,2022-09,324040
2484,6,2640,안암,2022-09,649673
2485,6,2641,고려대,2022-09,423364
2486,6,2642,월곡,2022-09,577224
2487,6,2643,상월곡,2022-09,303064
2488,6,2644,돌곶이,2022-09,432029
2489,6,2645,석계(6),2022-09,591098
2490,6,2646,태릉입구(6),2022-09,251153
2491,6,2647,화랑대,2022-09,529050
2492,6,2648,봉화산,2022-09,402227
2493,7,2711,장암,2022-09,82702
2494,7,2712,도봉산(7),2022-09,422198
2495,7,2713,수락산,2022-09,548352
2496,7,2714,마들,2022-09,552022
2497,7,2715,노원(7),2022-09,777553
2498,7,2716,중계,2022-09,609700
2499,7,2717,하계,2022-09,743687
2500,7,2718,공릉,2022-09,529524
2501,7,2719,태릉입구(7),2022-09,363435
2502,7,2720,먹골,2022-09,424200
2503,7,2721,중화,2022-09,430542
2504,7,2722,상봉(7),2022-09,687652
2505,7,2723,면목,2022-09,671020
2506,7,2724,사가정,2022-09,686702
2507,7,2725,용마산,2022-09,261733
2508,7,2726,중곡,2022-09,463801
2509,7,2727,군자(7),2022-09,545278
2510,7,2728,어린이대공원,2022-09,785173
2511,7,2729,건대입구(7),2022-09,538922
2512,7,2730,뚝섬유원지,2022-09,505129
2513,7,2731,청담,2022-09,765870
2514,7,2732,강남구청,2022-09,636358
2515,7,2733,학동,2022-09,915965
2516,7,2734,논현,2022-09,681223
2517,7,2735,반포,2022-09,233098
2518,7,2736,고속터미널(7),2022-09,663834
2519,7,2737,내방,2022-09,579899
2520,7,2738,이수(7),2022-09,643907
2521,7,2739,남성,2022-09,471915
2522,7,2740,숭실대입구,2022-09,643574
2523,7,2741,상도,2022-09,494191
2524,7,2742,장승배기,2022-09,361322
2525,7,2743,신대방삼거리,2022-09,604365
2526,7,2744,보라매,2022-09,300575
2527,7,2745,신풍,2022-09,481335
2528,7,2746,대림(7),2022-09,368899
2529,7,2747,남구로,2022-09,661967
2530,7,2748,가산디지털단지(7),2022-09,1793728
2531,7,2749,철산,2022-09,975625
2532,7,2750,광명사거리,2022-09,946671
2533,7,2751,천왕,2022-09,467461
2534,7,2752,온수(7),2022-09,418519
2535,8,2811,암사,2022-09,820289
2536,8,2812,천호(8),2022-09,629234
2537,8,2813,강동구청,2022-09,464925
2538,8,2814,몽촌토성,2022-09,298889
2539,8,2815,잠실(8),2022-09,634465
2540,8,2816,석촌(8),2022-09,354710
2541,8,2817,송파,2022-09,385866
2542,8,2818,가락시장(8),2022-09,324698
2543,8,2819,문정,2022-09,927005
2544,8,2820,장지,2022-09,754660
2545,8,2821,복정(8),2022-09,435900
2546,8,2822,산성,2022-09,238968
2547,8,2823,남한산성입구,2022-09,635033
2548,8,2824,단대오거리,2022-09,471848
2549,8,2825,신흥,2022-09,188764
2550,8,2826,수진,2022-09,221797
2551,8,2827,모란(8),2022-09,155653
2552,8,2828,남위례,2022-09,256920
2553,9,4126,언주,2022-09,515641
2554,9,4127,선정릉,2022-09,497028
2555,9,4128,삼성중앙,2022-09,350391
2556,9,4129,봉은사,2022-09,913833
2557,9,4130,종합운동장(9),2022-09,231166
2558,9,4131,삼전,2022-09,326169
2559,9,4132,석촌고분,2022-09,304016
2560,9,4133,석촌(9),2022-09,414239
2561,9,4134,송파나루,2022-09,254411
2562,9,4135,한성백제,2022-09,126610
2563,9,4136,올림픽공원(9),2022-09,479377
2564,9,4137,둔촌오륜,2022-09,48396
2565,9,4138,중앙보훈병원,2022-09,491046
2566,1,150,서울역(1),2022-10,2562455
2567,1,151,시청(1),2022-10,1358516
2568,1,152,종각,2022-10,1899848
2569,1,153,종로3가(1),2022-10,1268950
2570,1,154,종로5가,2022-10,1265040
2571,1,155,동대문(1),2022-10,577241
2572,1,156,신설동(1),2022-10,652874
2573,1,157,제기동,2022-10,923165
2574,1,158,청량리,2022-10,1053945
2575,1,159,동묘앞(1),2022-10,529125
2576,2,201,시청(2),2022-10,1012675
2577,2,202,을지로입구,2022-10,1851957
2578,2,203,을지로3가(2),2022-10,977696
2579,2,204,을지로4가(2),2022-10,525486
2580,2,205,동대문역사문화공원(2),2022-10,586874
2581,2,206,신당(2),2022-10,614227
2582,2,207,상왕십리,2022-10,602371
2583,2,208,왕십리(2),2022-10,667724
2584,2,209,한양대,2022-10,557986
2585,2,210,뚝섬,2022-10,1015206
2586,2,211,성수,2022-10,1672319
2587,2,212,건대입구(2),2022-10,1484148
2588,2,213,구의,2022-10,950536
2589,2,214,강변,2022-10,1358460
2590,2,215,잠실나루,2022-10,584118
2591,2,216,잠실(2),2022-10,3324704
2592,2,217,잠실새내,2022-10,907317
2593,2,218,종합운동장(2),2022-10,651846
2594,2,219,삼성,2022-10,2128537
2595,2,220,선릉,2022-10,2031920
2596,2,221,역삼,2022-10,2012312
2597,2,222,강남,2022-10,2988016
2598,2,223,교대(2),2022-10,1281968
2599,2,224,서초,2022-10,853625
2600,2,225,방배,2022-10,714103
2601,2,226,사당(2),2022-10,1645578
2602,2,227,낙성대,2022-10,1162347
2603,2,228,서울대입구,2022-10,1936869
2604,2,229,봉천,2022-10,957181
2605,2,230,신림,2022-10,2378570
2606,2,231,신대방,2022-10,1077578
2607,2,232,구로디지털단지,2022-10,2401247
2608,2,233,대림(2),2022-10,1011945
2609,2,234,신도림,2022-10,2242168
2610,2,235,문래,2022-10,927265
2611,2,236,영등포구청(2),2022-10,879389
2612,2,237,당산,2022-10,795571
2613,2,238,합정(2),2022-10,1462900
2614,2,239,홍대입구,2022-10,3192214
2615,2,240,신촌,2022-10,1722031
2616,2,241,이대,2022-10,737300
2617,2,242,아현,2022-10,444660
2618,2,243,충정로(2),2022-10,396948
2619,2,244,용답,2022-10,122728
2620,2,245,신답,2022-10,59565
2621,2,246,신설동(2),2022-10,169896
2622,2,247,도림천,2022-10,59004
2623,2,248,양천구청,2022-10,319908
2624,2,249,신정네거리,2022-10,479715
2625,2,250,용두,2022-10,88912
2626,3,309,지축,2022-10,272207
2627,3,310,구파발,2022-10,987097
2628,3,311,연신내(3),2022-10,1565175
2629,3,312,불광(3),2022-10,739438
2630,3,313,녹번,2022-10,658253
2631,3,314,홍제,2022-10,810222
2632,3,315,무악재,2022-10,179547
2633,3,316,독립문,2022-10,353264
2634,3,317,경복궁,2022-10,1365154
2635,3,318,안국,2022-10,1369929
2636,3,319,종로3가(3),2022-10,484051
2637,3,320,을지로3가(3),2022-10,423269
2638,3,322,동대입구,2022-10,570570
2639,3,323,약수(3),2022-10,566773
2640,3,324,금호,2022-10,369349
2641,3,325,옥수,2022-10,434134
2642,3,326,압구정,2022-10,1584152
2643,3,327,신사,2022-10,1432437
2644,3,328,잠원,2022-10,223871
2645,3,329,고속터미널(3),2022-10,2287572
2646,3,330,교대(3),2022-10,546080
2647,3,331,남부터미널,2022-10,1455196
2648,3,332,양재,2022-10,1745279
2649,3,333,매봉,2022-10,547687
2650,3,334,도곡,2022-10,222533
2651,3,335,대치,2022-10,520073
2652,3,336,학여울,2022-10,126074
2653,3,337,대청,2022-10,436010
2654,3,338,일원,2022-10,462605
2655,3,339,수서,2022-10,829616
2656,3,340,가락시장(3),2022-10,375638
2657,3,341,경찰병원,2022-10,332180
2658,3,342,오금(3),2022-10,249555
2659,4,409,당고개,2022-10,394478
2660,4,410,상계,2022-10,825826
2661,4,411,노원(4),2022-10,811016
2662,4,412,창동,2022-10,1207742
2663,4,413,쌍문,2022-10,1259907
2664,4,414,수유,2022-10,1550296
2665,4,415,미아,2022-10,668819
2666,4,416,미아사거리,2022-10,1207415
2667,4,417,길음,2022-10,988745
2668,4,418,성신여대입구,2022-10,963198
2669,4,419,한성대입구,2022-10,693394
2670,4,420,혜화,2022-10,1816036
2671,4,421,동대문(4),2022-10,907535
2672,4,422,동대문역사문화공원(4),2022-10,655568
2673,4,423,충무로(4),2022-10,1192198
2674,4,424,명동,2022-10,1325484
2675,4,425,회현,2022-10,1260697
2676,4,426,서울역(4),2022-10,699059
2677,4,427,숙대입구,2022-10,688321
2678,4,428,삼각지(4),2022-10,270901
2679,4,429,신용산,2022-10,839638
2680,4,430,이촌,2022-10,499787
2681,4,431,동작,2022-10,102717
2682,4,432,이수(총신대입구),2022-10,1006487
2683,4,433,사당(4),2022-10,1179758
2684,4,434,남태령,2022-10,65680
2685,5,2511,방화,2022-10,282878
2686,5,2512,개화산,2022-10,234110
2687,5,2513,김포공항(5),2022-10,333151
2688,5,2514,송정,2022-10,253943
2689,5,2515,마곡,2022-10,410817
2690,5,2516,발산,2022-10,852344
2691,5,2517,우장산,2022-10,609470
2692,5,2518,화곡,2022-10,1186998
2693,5,2519,까치산(5),2022-10,1276909
2694,5,2520,신정,2022-10,542697
2695,5,2521,목동,2022-10,743488
2696,5,2522,오목교,2022-10,964340
2697,5,2523,양평(5),2022-10,291416
2698,5,2524,영등포구청(5),2022-10,142606
2699,5,2525,영등포시장,2022-10,445588
2700,5,2526,신길(5),2022-10,181776
2701,5,2527,여의도(5),2022-10,1182757
2702,5,2528,여의나루,2022-10,810753
2703,5,2529,마포,2022-10,643493
2704,5,2530,공덕(5),2022-10,583760
2705,5,2531,애오개,2022-10,286706
2706,5,2532,충정로(5),2022-10,175797
2707,5,2533,서대문,2022-10,806052
2708,5,2534,광화문,2022-10,1429792
2709,5,2535,종로3가(5),2022-10,617520
2710,5,2536,을지로4가(5),2022-10,217399
2711,5,2537,동대문역사문화공원(5),2022-10,118687
2712,5,2538,청구(5),2022-10,153987
2713,5,2539,신금호,2022-10,291906
2714,5,2540,행당,2022-10,353566
2715,5,2541,왕십리(5),2022-10,162488
2716,5,2542,마장,2022-10,247867
2717,5,2543,답십리,2022-10,708978
2718,5,2544,장한평,2022-10,865165
2719,5,2545,군자(5),2022-10,488243
2720,5,2546,아차산,2022-10,707752
2721,5,2547,광나루,2022-10,604445
2722,5,2548,천호(5),2022-10,783868
2723,5,2549,강동,2022-10,837667
2724,5,2550,길동,2022-10,349973
2725,5,2551,굽은다리,2022-10,408351
2726,5,2552,명일,2022-10,376556
2727,5,2553,고덕,2022-10,408610
2728,5,2554,상일동,2022-10,620776
2729,5,2555,둔촌동,2022-10,379341
2730,5,2556,올림픽공원(5),2022-10,234059
2731,5,2557,방이,2022-10,316595
2732,5,2558,오금(5),2022-10,139576
2733,5,2559,개롱,2022-10,285250
2734,5,2560,거여,2022-10,447885
2735,5,2561,마천,2022-10,336492
2736,5,2562,강일,2022-10,213487
2737,5,2563,미사,2022-10,712708
2738,5,2564,하남풍산,2022-10,167796
2739,5,2565,하남시청,2022-10,296548
2740,5,2566,하남검단산,2022-10,257662
2741,6,2611,응암,2022-10,814639
2742,6,2612,역촌,2022-10,177334
2743,6,2613,불광(6),2022-10,183701
2744,6,2614,독바위,2022-10,128937
2745,6,2616,구산,2022-10,328348
2746,6,2617,새절,2022-10,578258
2747,6,2618,증산,2022-10,466349
2748,6,2619,디지털미디어시티(6),2022-10,651693
2749,6,2620,월드컵경기장,2022-10,413513
2750,6,2621,마포구청,2022-10,632468
2751,6,2622,망원,2022-10,702036
2752,6,2623,합정(6),2022-10,538609
2753,6,2624,상수,2022-10,510521
2754,6,2625,광흥창,2022-10,378847
2755,6,2626,대흥,2022-10,413024
2756,6,2627,공덕(6),2022-10,764408
