연번,호선,고유역번호(외부역코드),역명,수송연월,환승유입인원수
2814,7,2747,남구로,2023-10,254783
2815,7,2748,가산디지털단지(7),2023-10,773027
2816,7,2749,철산,2023-10,407395
2817,7,2750,광명사거리,2023-10,351305
2818,7,2751,천왕,2023-10,166212
2819,7,2752,온수(7),2023-10,140574
2820,8,2811,암사,2023-10,324761
2821,8,2812,천호(8),2023-10,240371
2822,8,2813,강동구청,2023-10,200053
2823,8,2814,몽촌토성,2023-10,133281
2824,8,2815,잠실(8),2023-10,249755
2825,8,2816,석촌(8),2023-10,165259
2826,8,2817,송파,2023-10,167471
2827,8,2818,가락시장(8),2023-10,127521
2828,8,2819,문정,2023-10,414099
2829,8,2820,장지,2023-10,298498
2830,8,2821,복정(8),2023-10,186466
2831,8,2822,산성,2023-10,96181
2832,8,2823,남한산성입구,2023-10,235025
2833,8,2824,단대오거리,2023-10,207357
2834,8,2825,신흥,2023-10,87831
2835,8,2826,수진,2023-10,77292
2836,8,2827,모란(8),2023-10,23935
2837,8,2828,남위례,2023-10,121934
2838,9,4126,언주,2023-10,256417
2839,9,4127,선정릉,2023-10,243365
2840,9,4128,삼성중앙,2023-10,172441
2841,9,4129,봉은사,2023-10,518092
2842,9,4130,종합운동장(9),2023-10,114286
2843,9,4131,삼전,2023-10,149680
2844,9,4132,석촌고분,2023-10,146991
2845,9,4133,석촌(9),2023-10,189493
2846,9,4134,송파나루,2023-10,119236
2847,9,4135,한성백제,2023-10,54958
2848,9,4136,올림픽공원(9),2023-10,297071
2849,9,4137,둔촌오륜,2023-10,21504
2850,9,4138,중앙보훈병원,2023-10,231469
2851,1,150,서울역(1),2023-11,1091033
2852,1,151,시청(1),2023-11,615500
2853,1,152,종각,2023-11,925377
2854,1,153,종로3가(1),2023-11,416716
2855,1,154,종로5가,2023-11,581789
2856,1,155,동대문(1),2023-11,210109
2857,1,156,신설동(1),2023-11,250426
2858,1,157,제기동,2023-11,374501
2859,1,158,청량리,2023-11,461447
2860,1,159,동묘앞(1),2023-11,197988
2861,2,201,시청(2),2023-11,376787
2862,2,202,을지로입구,2023-11,733523
2863,2,203,을지로3가(2),2023-11,347962
2864,2,204,을지로4가(2),2023-11,164449
2865,2,205,동대문역사문화공원(2),2023-11,148466
2866,2,206,신당(2),2023-11,198070
2867,2,207,상왕십리,2023-11,203392
2868,2,208,왕십리(2),2023-11,176262
2869,2,209,한양대,2023-11,241853
2870,2,210,뚝섬,2023-11,411434
2871,2,211,성수,2023-11,733828
2872,2,212,건대입구(2),2023-11,391807
2873,2,213,구의,2023-11,285849
2874,2,214,강변,2023-11,331806
2875,2,215,잠실나루,2023-11,197929
2876,2,216,잠실(2),2023-11,875540
2877,2,217,잠실새내,2023-11,273106
2878,2,218,종합운동장(2),2023-11,177652
2879,2,219,삼성,2023-11,749112
2880,2,220,선릉,2023-11,617553
2881,2,221,역삼,2023-11,803232
2882,2,222,강남,2023-11,828539
2883,2,223,교대(2),2023-11,406316
2884,2,224,서초,2023-11,279870
2885,2,225,방배,2023-11,220709
2886,2,226,사당(2),2023-11,454389
2887,2,227,낙성대,2023-11,344530
2888,2,228,서울대입구,2023-11,549606
2889,2,229,봉천,2023-11,270647
2890,2,230,신림,2023-11,643249
2891,2,231,신대방,2023-11,324411
2892,2,232,구로디지털단지,2023-11,779208
2893,2,233,대림(2),2023-11,300381
2894,2,234,신도림,2023-11,777501
2895,2,235,문래,2023-11,358839
2896,2,236,영등포구청(2),2023-11,291139
2897,2,237,당산,2023-11,251920
2898,2,238,합정(2),2023-11,510785
2899,2,239,홍대입구,2023-11,1254399
2900,2,240,신촌,2023-11,604549
2901,2,241,이대,2023-11,293909
2902,2,242,아현,2023-11,134690
2903,2,243,충정로(2),2023-11,129906
2904,2,244,용답,2023-11,28421
2905,2,245,신답,2023-11,10433
2906,2,246,신설동(2),2023-11,57208
2907,2,247,도림천,2023-11,23118
2908,2,248,양천구청,2023-11,121567
2909,2,249,신정네거리,2023-11,178851
2910,2,250,용두,2023-11,22255
2911,3,309,지축,2023-11,133021
2912,3,310,구파발,2023-11,365953
2913,3,311,연신내(3),2023-11,470529
2914,3,312,불광(3),2023-11,248665
2915,3,313,녹번,2023-11,216097
2916,3,314,홍제,2023-11,286225
2917,3,315,무악재,2023-11,69831
2918,3,316,독립문,2023-11,122094
2919,3,317,경복궁,2023-11,491655
2920,3,318,안국,2023-11,517421
2921,3,319,종로3가(3),2023-11,211071
2922,3,320,을지로3가(3),2023-11,140473
2923,3,322,동대입구,2023-11,280029
2924,3,323,약수(3),2023-11,187251
2925,3,324,금호,2023-11,122028
2926,3,325,옥수,2023-11,157316
2927,3,326,압구정,2023-11,655907
2928,3,327,신사,2023-11,606418
2929,3,328,잠원,2023-11,82999
2930,3,329,고속터미널(3),2023-11,745410
2931,3,330,교대(3),2023-11,165705
2932,3,331,남부터미널,2023-11,630695
2933,3,332,양재,2023-11,765662
2934,3,333,매봉,2023-11,238332
2935,3,334,도곡,2023-11,84518
2936,3,335,대치,2023-11,190980
2937,3,336,학여울,2023-11,43979
2938,3,337,대청,2023-11,156785
2939,3,338,일원,2023-11,188167
2940,3,339,수서,2023-11,303836
2941,3,340,가락시장(3),2023-11,124671
2942,3,341,경찰병원,2023-11,139940
2943,3,342,오금(3),2023-11,75108
2944,4,409,당고개,2023-11,119539
2945,4,410,상계,2023-11,276037
2946,4,411,노원(4),2023-11,251719
2947,4,412,창동,2023-11,468019
2948,4,413,쌍문,2023-11,426383
2949,4,414,수유,2023-11,539551
2950,4,415,미아,2023-11,229855
2951,4,416,미아사거리,2023-11,400424
2952,4,417,길음,2023-11,361874
2953,4,418,성신여대입구,2023-11,330707
2954,4,419,한성대입구,2023-11,254439
2955,4,420,혜화,2023-11,757063
2956,4,421,동대문(4),2023-11,339660
2957,4,422,동대문역사문화공원(4),2023-11,159579
2958,4,423,충무로(4),2023-11,485631
2959,4,424,명동,2023-11,723307
2960,4,425,회현,2023-11,548696
2961,4,426,서울역(4),2023-11,377760
2962,4,427,숙대입구,2023-11,260586
2963,4,428,삼각지(4),2023-11,108131
2964,4,429,신용산,2023-11,363273
2965,4,430,이촌,2023-11,183023
2966,4,431,동작,2023-11,29915
2967,4,432,이수(총신대입구),2023-11,450807
2968,4,433,사당(4),2023-11,380425
2969,4,434,남태령,2023-11,24013
2970,5,2511,방화,2023-11,92946
2971,5,2512,개화산,2023-11,81696
2972,5,2513,김포공항(5),2023-11,82022
2973,5,2514,송정,2023-11,62495
2974,5,2515,마곡,2023-11,150590
2975,5,2516,발산,2023-11,303244
2976,5,2517,우장산,2023-11,197742
2977,5,2518,화곡,2023-11,363117
2978,5,2519,까치산(5),2023-11,442231
2979,5,2520,신정,2023-11,154150
2980,5,2521,목동,2023-11,262766
2981,5,2522,오목교,2023-11,347923
2982,5,2523,양평(5),2023-11,103469
2983,5,2524,영등포구청(5),2023-11,30447
2984,5,2525,영등포시장,2023-11,147116
2985,5,2526,신길(5),2023-11,62645
2986,5,2527,여의도(5),2023-11,445103
2987,5,2528,여의나루,2023-11,263456
2988,5,2529,마포,2023-11,263978
2989,5,2530,공덕(5),2023-11,209102
2990,5,2531,애오개,2023-11,106689
2991,5,2532,충정로(5),2023-11,60468
2992,5,2533,서대문,2023-11,326953
2993,5,2534,광화문,2023-11,486754
2994,5,2535,종로3가(5),2023-11,173191
2995,5,2536,을지로4가(5),2023-11,48282
2996,5,2537,동대문역사문화공원(5),2023-11,40414
2997,5,2538,청구(5),2023-11,43975
2998,5,2539,신금호,2023-11,114408
2999,5,2540,행당,2023-11,121322
3000,5,2541,왕십리(5),2023-11,30107
3001,5,2542,마장,2023-11,82172
3002,5,2543,답십리,2023-11,251733
3003,5,2544,장한평,2023-11,356794
3004,5,2545,군자(5),2023-11,163316
3005,5,2546,아차산,2023-11,233805
3006,5,2547,광나루,2023-11,193643
3007,5,2548,천호(5),2023-11,233235
3008,5,2549,강동,2023-11,311643
3009,5,2550,길동,2023-11,120392
3010,5,2551,굽은다리,2023-11,134364
3011,5,2552,명일,2023-11,126716
3012,5,2553,고덕,2023-11,138513
3013,5,2554,상일동,2023-11,210131
3014,5,2555,둔촌동,2023-11,149957
3015,5,2556,올림픽공원(5),2023-11,78391
3016,5,2557,방이,2023-11,115576
3017,5,2558,오금(5),2023-11,39888
3018,5,2559,개롱,2023-11,105187
3019,5,2560,거여,2023-11,169799
3020,5,2561,마천,2023-11,123785
3021,5,2562,강일,2023-11,75133
3022,5,2563,미사,2023-11,229660
3023,5,2564,하남풍산,2023-11,48601
3024,5,2565,하남시청,2023-11,80186
3025,5,2566,하남검단산,2023-11,65948
3026,6,2611,응암,2023-11,312932
3027,6,2612,역촌,2023-11,74298
3028,6,2613,불광(6),2023-11,52380
3029,6,2614,독바위,2023-11,48588
3030,6,2616,구산,2023-11,105900
3031,6,2617,새절,2023-11,213422
3032,6,2618,증산,2023-11,176448
3033,6,2619,디지털미디어시티(6),2023-11,265856
3034,6,2620,월드컵경기장,2023-11,143095
3035,6,2621,마포구청,2023-11,216049
3036,6,2622,망원,2023-11,273936
3037,6,2623,합정(6),2023-11,128500
3038,6,2624,상수,2023-11,212700
3039,6,2625,광흥창,2023-11,133583
3040,6,2626,대흥,2023-11,164403
3041,6,2627,공덕(6),2023-11,264239
3042,6,2628,효창공원앞,2023-11,119741
3043,6,2629,삼각지(6),2023-11,78079
3044,6,2630,녹사평,2023-11,95843
3045,6,2631,이태원,2023-11,267413
3046,6,2632,한강진,2023-11,204504
3047,6,2633,버티고개,2023-11,41830
3048,6,2634,약수(6),2023-11,58998
3049,6,2635,청구(6),2023-11,47528
3050,6,2636,신당(6),2023-11,124015
3051,6,2637,동묘앞(6),2023-11,151763
3052,6,2638,창신,2023-11,61963
3053,6,2639,보문,2023-11,121879
3054,6,2640,안암,2023-11,295147
3055,6,2641,고려대,2023-11,182530
3056,6,2642,월곡,2023-11,244089
3057,6,2643,상월곡,2023-11,129267
3058,6,2644,돌곶이,2023-11,184433
3059,6,2645,석계(6),2023-11,261351
3060,6,2646,태릉입구(6),2023-11,99782
3061,6,2647,화랑대,2023-11,203259
3062,6,2648,봉화산,2023-11,170002
3063,7,2711,장암,2023-11,16902
3064,7,2712,도봉산(7),2023-11,163285
3065,7,2713,수락산,2023-11,192099
3066,7,2714,마들,2023-11,201156
3067,7,2715,노원(7),2023-11,243948
3068,7,2716,중계,2023-11,229925
3069,7,2717,하계,2023-11,284398
3070,7,2718,공릉,2023-11,203213
3071,7,2719,태릉입구(7),2023-11,109018
3072,7,2720,먹골,2023-11,155363
3073,7,2721,중화,2023-11,147595
3074,7,2722,상봉(7),2023-11,243708
3075,7,2723,면목,2023-11,251242
3076,7,2724,사가정,2023-11,260597
3077,7,2725,용마산,2023-11,99402
3078,7,2726,중곡,2023-11,179381
3079,7,2727,군자(7),2023-11,144882
3080,7,2728,어린이대공원,2023-11,304007
3081,7,2729,건대입구(7),2023-11,171695
3082,7,2730,뚝섬유원지,2023-11,120826
3083,7,2731,청담,2023-11,276873
3084,7,2732,강남구청,2023-11,232674
3085,7,2733,학동,2023-11,373107
3086,7,2734,논현,2023-11,216522
3087,7,2735,반포,2023-11,72166
3088,7,2736,고속터미널(7),2023-11,191988
3089,7,2737,내방,2023-11,216957
3090,7,2738,이수(7),2023-11,236420
3091,7,2739,남성,2023-11,175997
3092,7,2740,숭실대입구,2023-11,240535
3093,7,2741,상도,2023-11,180665
3094,7,2742,장승배기,2023-11,121650
3095,7,2743,신대방삼거리,2023-11,208911
3096,7,2744,보라매,2023-11,94928
3097,7,2745,신풍,2023-11,165372
3098,7,2746,대림(7),2023-11,127735
3099,7,2747,남구로,2023-11,266371
3100,7,2748,가산디지털단지(7),2023-11,846049
3101,7,2749,철산,2023-11,413750
3102,7,2750,광명사거리,2023-11,350684
3103,7,2751,천왕,2023-11,169840
3104,7,2752,온수(7),2023-11,143285
3105,8,2811,암사,2023-11,327426
3106,8,2812,천호(8),2023-11,251209
3107,8,2813,강동구청,2023-11,209263
3108,8,2814,몽촌토성,2023-11,129703
3109,8,2815,잠실(8),2023-11,258618
3110,8,2816,석촌(8),2023-11,165991
3111,8,2817,송파,2023-11,176803
3112,8,2818,가락시장(8),2023-11,135923
3113,8,2819,문정,2023-11,450129
3114,8,2820,장지,2023-11,309714
3115,8,2821,복정(8),2023-11,191233
3116,8,2822,산성,2023-11,102512
3117,8,2823,남한산성입구,2023-11,240253
3118,8,2824,단대오거리,2023-11,211333
3119,8,2825,신흥,2023-11,88960
3120,8,2826,수진,2023-11,78698
3121,8,2827,모란(8),2023-11,19273
3122,8,2828,남위례,2023-11,124568
3123,9,4126,언주,2023-11,279595
3124,9,4127,선정릉,2023-11,260079
3125,9,4128,삼성중앙,2023-11,184159
3126,9,4129,봉은사,2023-11,561778
3127,9,4130,종합운동장(9),2023-11,122986
3128,9,4131,삼전,2023-11,156164
3129,9,4132,석촌고분,2023-11,154698
3130,9,4133,석촌(9),2023-11,188748
3131,9,4134,송파나루,2023-11,123720
3132,9,4135,한성백제,2023-11,53070
3133,9,4136,올림픽공원(9),2023-11,235330
3134,9,4137,둔촌오륜,2023-11,22192
3135,9,4138,중앙보훈병원,2023-11,235597
3136,1,150,서울역(1),2023-12,1100230
3137,1,151,시청(1),2023-12,587851
3138,1,152,종각,2023-12,949097
3139,1,153,종로3가(1),2023-12,439301
3140,1,154,종로5가,2023-12,568525
3141,1,155,동대문(1),2023-12,215387
3142,1,156,신설동(1),2023-12,243692
3143,1,157,제기동,2023-12,362285
3144,1,158,청량리,2023-12,462149
3145,1,159,동묘앞(1),2023-12,196371
3146,2,201,시청(2),2023-12,352955
3147,2,202,을지로입구,2023-12,758426
3148,2,203,을지로3가(2),2023-12,342431
3149,2,204,을지로4가(2),2023-12,158415
3150,2,205,동대문역사문화공원(2),2023-12,158965
3151,2,206,신당(2),2023-12,204939
3152,2,207,상왕십리,2023-12,201457
3153,2,208,왕십리(2),2023-12,175784
3154,2,209,한양대,2023-12,181624
3155,2,210,뚝섬,2023-12,417496
3156,2,211,성수,2023-12,763268
3157,2,212,건대입구(2),2023-12,407920
3158,2,213,구의,2023-12,282578
3159,2,214,강변,2023-12,331432
3160,2,215,잠실나루,2023-12,186397
3161,2,216,잠실(2),2023-12,999241
3162,2,217,잠실새내,2023-12,275967
3163,2,218,종합운동장(2),2023-12,138640
3164,2,219,삼성,2023-12,748839
3165,2,220,선릉,2023-12,583265
3166,2,221,역삼,2023-12,734053
3167,2,222,강남,2023-12,849387
3168,2,223,교대(2),2023-12,393715
3169,2,224,서초,2023-12,270030
3170,2,225,방배,2023-12,198661
3171,2,226,사당(2),2023-12,489029
3172,2,227,낙성대,2023-12,336756
3173,2,228,서울대입구,2023-12,541285
3174,2,229,봉천,2023-12,270255
3175,2,230,신림,2023-12,657065
3176,2,231,신대방,2023-12,319787
3177,2,232,구로디지털단지,2023-12,758899
3178,2,233,대림(2),2023-12,300253
3179,2,234,신도림,2023-12,786991
3180,2,235,문래,2023-12,355358
3181,2,236,영등포구청(2),2023-12,284579
3182,2,237,당산,2023-12,236453
3183,2,238,합정(2),2023-12,530587
3184,2,239,홍대입구,2023-12,1377283
3185,2,240,신촌,2023-12,591089
3186,2,241,이대,2023-12,257737
3187,2,242,아현,2023-12,129369
3188,2,243,충정로(2),2023-12,124340
3189,2,244,용답,2023-12,25411
3190,2,245,신답,2023-12,10111
3191,2,246,신설동(2),2023-12,58572
3192,2,247,도림천,2023-12,22347
3193,2,248,양천구청,2023-12,117126
3194,2,249,신정네거리,2023-12,177265
3195,2,250,용두,2023-12,23142
3196,3,309,지축,2023-12,129548
3197,3,310,구파발,2023-12,360274
3198,3,311,연신내(3),2023-12,473126
3199,3,312,불광(3),2023-12,244200
3200,3,313,녹번,2023-12,209067
3201,3,314,홍제,2023-12,279184
3202,3,315,무악재,2023-12,67370
3203,3,316,독립문,2023-12,115088
3204,3,317,경복궁,2023-12,455501
3205,3,318,안국,2023-12,492314
3206,3,319,종로3가(3),2023-12,214865
3207,3,320,을지로3가(3),2023-12,145761
3208,3,322,동대입구,2023-12,244524
3209,3,323,약수(3),2023-12,187841
3210,3,324,금호,2023-12,121448
3211,3,325,옥수,2023-12,154720
3212,3,326,압구정,2023-12,685626
3213,3,327,신사,2023-12,605899
3214,3,328,잠원,2023-12,80795
3215,3,329,고속터미널(3),2023-12,819547
3216,3,330,교대(3),2023-12,154130
3217,3,331,남부터미널,2023-12,622400
3218,3,332,양재,2023-12,735943
3219,3,333,매봉,2023-12,230193
3220,3,334,도곡,2023-12,85125
3221,3,335,대치,2023-12,175562
3222,3,336,학여울,2023-12,47748
3223,3,337,대청,2023-12,154151
3224,3,338,일원,2023-12,181357
3225,3,339,수서,2023-12,306850
3226,3,340,가락시장(3),2023-12,125223
3227,3,341,경찰병원,2023-12,138121
3228,3,342,오금(3),2023-12,72253
3229,4,409,당고개,2023-12,108999
3230,4,410,상계,2023-12,257615
3231,4,411,노원(4),2023-12,281007
3232,4,412,창동,2023-12,454343
3233,4,413,쌍문,2023-12,408545
3234,4,414,수유,2023-12,523501
3235,4,415,미아,2023-12,216413
3236,4,416,미아사거리,2023-12,394939
3237,4,417,길음,2023-12,336162
3238,4,418,성신여대입구,2023-12,325796
3239,4,419,한성대입구,2023-12,238232
3240,4,420,혜화,2023-12,805563
3241,4,421,동대문(4),2023-12,331120
3242,4,422,동대문역사문화공원(4),2023-12,165902
3243,4,423,충무로(4),2023-12,451468
3244,4,424,명동,2023-12,790181
3245,4,425,회현,2023-12,572283
3246,4,426,서울역(4),2023-12,364903
3247,4,427,숙대입구,2023-12,245164
3248,4,428,삼각지(4),2023-12,117371
3249,4,429,신용산,2023-12,358949
3250,4,430,이촌,2023-12,190844
3251,4,431,동작,2023-12,26766
3252,4,432,이수(총신대입구),2023-12,453842
3253,4,433,사당(4),2023-12,403316
3254,4,434,남태령,2023-12,23643
3255,5,2511,방화,2023-12,91109
3256,5,2512,개화산,2023-12,79038
3257,5,2513,김포공항(5),2023-12,85497
3258,5,2514,송정,2023-12,63051
3259,5,2515,마곡,2023-12,146877
3260,5,2516,발산,2023-12,301750
3261,5,2517,우장산,2023-12,189877
3262,5,2518,화곡,2023-12,357618
3263,5,2519,까치산(5),2023-12,437892
3264,5,2520,신정,2023-12,150644
3265,5,2521,목동,2023-12,257079
3266,5,2522,오목교,2023-12,342984
3267,5,2523,양평(5),2023-12,102398
3268,5,2524,영등포구청(5),2023-12,29062
3269,5,2525,영등포시장,2023-12,151230
3270,5,2526,신길(5),2023-12,62074
3271,5,2527,여의도(5),2023-12,429133
3272,5,2528,여의나루,2023-12,258483
3273,5,2529,마포,2023-12,266369
3274,5,2530,공덕(5),2023-12,202891
3275,5,2531,애오개,2023-12,104753
3276,5,2532,충정로(5),2023-12,56098
3277,5,2533,서대문,2023-12,303995
3278,5,2534,광화문,2023-12,551220
3279,5,2535,종로3가(5),2023-12,184522
3280,5,2536,을지로4가(5),2023-12,46162
3281,5,2537,동대문역사문화공원(5),2023-12,39673
3282,5,2538,청구(5),2023-12,44306
3283,5,2539,신금호,2023-12,112670
3284,5,2540,행당,2023-12,119882
3285,5,2541,왕십리(5),2023-12,32181
3286,5,2542,마장,2023-12,85553
3287,5,2543,답십리,2023-12,252235
3288,5,2544,장한평,2023-12,351990
3289,5,2545,군자(5),2023-12,165003
3290,5,2546,아차산,2023-12,230835
3291,5,2547,광나루,2023-12,181892
3292,5,2548,천호(5),2023-12,234048
3293,5,2549,강동,2023-12,304089
3294,5,2550,길동,2023-12,122734
3295,5,2551,굽은다리,2023-12,138386
3296,5,2552,명일,2023-12,124234
3297,5,2553,고덕,2023-12,134524
3298,5,2554,상일동,2023-12,206600
3299,5,2555,둔촌동,2023-12,148837
3300,5,2556,올림픽공원(5),2023-12,75159
3301,5,2557,방이,2023-12,114416
3302,5,2558,오금(5),2023-12,37108
3303,5,2559,개롱,2023-12,103572
3304,5,2560,거여,2023-12,166250
3305,5,2561,마천,2023-12,119600
3306,5,2562,강일,2023-12,71727
3307,5,2563,미사,2023-12,224692
3308,5,2564,하남풍산,2023-12,46870
3309,5,2565,하남시청,2023-12,80368
3310,5,2566,하남검단산,2023-12,68248
3311,6,2611,응암,2023-12,308632
3312,6,2612,역촌,2023-12,74127
3313,6,2613,불광(6),2023-12,50465
3314,6,2614,독바위,2023-12,47344
3315,6,2616,구산,2023-12,107257
3316,6,2617,새절,2023-12,205917
3317,6,2618,증산,2023-12,171434
3318,6,2619,디지털미디어시티(6),2023-12,248055
3319,6,2620,월드컵경기장,2023-12,62096
3320,6,2621,마포구청,2023-12,209042
3321,6,2622,망원,2023-12,288899
3322,6,2623,합정(6),2023-12,132486
3323,6,2624,상수,2023-12,221514
3324,6,2625,광흥창,2023-12,132690
3325,6,2626,대흥,2023-12,153455
3326,6,2627,공덕(6),2023-12,255056
3327,6,2628,효창공원앞,2023-12,115163
3328,6,2629,삼각지(6),2023-12,81704
3329,6,2630,녹사평,2023-12,99700
3330,6,2631,이태원,2023-12,292306
3331,6,2632,한강진,2023-12,222891
3332,6,2633,버티고개,2023-12,41239
3333,6,2634,약수(6),2023-12,59054
3334,6,2635,청구(6),2023-12,45572
3335,6,2636,신당(6),2023-12,125367
3336,6,2637,동묘앞(6),2023-12,150471
3337,6,2638,창신,2023-12,59202
3338,6,2639,보문,2023-12,118365
3339,6,2640,안암,2023-12,264488
3340,6,2641,고려대,2023-12,164289
3341,6,2642,월곡,2023-12,227123
3342,6,2643,상월곡,2023-12,118499
3343,6,2644,돌곶이,2023-12,184427
3344,6,2645,석계(6),2023-12,254298
3345,6,2646,태릉입구(6),2023-12,96786
3346,6,2647,화랑대,2023-12,188900
3347,6,2648,봉화산,2023-12,167180
3348,7,2711,장암,2023-12,15978
3349,7,2712,도봉산(7),2023-12,150699
3350,7,2713,수락산,2023-12,182998
3351,7,2714,마들,2023-12,188516
3352,7,2715,노원(7),2023-12,253120
3353,7,2716,중계,2023-12,209821
3354,7,2717,하계,2023-12,263092
3355,7,2718,공릉,2023-12,184569
3356,7,2719,태릉입구(7),2023-12,98084
3357,7,2720,먹골,2023-12,151973
3358,7,2721,중화,2023-12,141624
3359,7,2722,상봉(7),2023-12,245735
3360,7,2723,면목,2023-12,239719
3361,7,2724,사가정,2023-12,253253
3362,7,2725,용마산,2023-12,95229
3363,7,2726,중곡,2023-12,176669
3364,7,2727,군자(7),2023-12,143056
3365,7,2728,어린이대공원,2023-12,259462
3366,7,2729,건대입구(7),2023-12,170602
3367,7,2730,뚝섬유원지,2023-12,128262
3368,7,2731,청담,2023-12,260026
3369,7,2732,강남구청,2023-12,218411
3370,7,2733,학동,2023-12,351212
3371,7,2734,논현,2023-12,213051
3372,7,2735,반포,2023-12,71730
3373,7,2736,고속터미널(7),2023-12,192300
3374,7,2737,내방,2023-12,207706
3375,7,2738,이수(7),2023-12,243307
3376,7,2739,남성,2023-12,169964
3377,7,2740,숭실대입구,2023-12,201336
3378,7,2741,상도,2023-12,164380
3379,7,2742,장승배기,2023-12,121122
3380,7,2743,신대방삼거리,2023-12,208068
3381,7,2744,보라매,2023-12,91840
3382,7,2745,신풍,2023-12,163389
3383,7,2746,대림(7),2023-12,136510
3384,7,2747,남구로,2023-12,258048
3385,7,2748,가산디지털단지(7),2023-12,771655
3386,7,2749,철산,2023-12,413700
3387,7,2750,광명사거리,2023-12,352892
3388,7,2751,천왕,2023-12,163606
3389,7,2752,온수(7),2023-12,131081
3390,8,2811,암사,2023-12,318549
3391,8,2812,천호(8),2023-12,246766
3392,8,2813,강동구청,2023-12,205442
3393,8,2814,몽촌토성,2023-12,131661
3394,8,2815,잠실(8),2023-12,297000
3395,8,2816,석촌(8),2023-12,170241
3396,8,2817,송파,2023-12,174140
3397,8,2818,가락시장(8),2023-12,142347
3398,8,2819,문정,2023-12,419387
3399,8,2820,장지,2023-12,303027
3400,8,2821,복정(8),2023-12,177780
3401,8,2822,산성,2023-12,106273
3402,8,2823,남한산성입구,2023-12,214458
3403,8,2824,단대오거리,2023-12,202191
3404,8,2825,신흥,2023-12,89613
3405,8,2826,수진,2023-12,78902
3406,8,2827,모란(8),2023-12,20167
3407,8,2828,남위례,2023-12,119265
3408,9,4126,언주,2023-12,269145
3409,9,4127,선정릉,2023-12,240121
3410,9,4128,삼성중앙,2023-12,177206
3411,9,4129,봉은사,2023-12,574833
3412,9,4130,종합운동장(9),2023-12,120245
3413,9,4131,삼전,2023-12,157741
3414,9,4132,석촌고분,2023-12,154669
3415,9,4133,석촌(9),2023-12,187747
3416,9,4134,송파나루,2023-12,136207
3417,9,4135,한성백제,2023-12,52776
3418,9,4136,올림픽공원(9),2023-12,235870
3419,9,4137,둔촌오륜,2023-12,21021
3420,9,4138,중앙보훈병원,2023-12,223263
